sale_date,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track
201206,291086,47,761,3,2,2,2,6,AT,2.4,L,20-25W,-,1,1,1,3,2,1,137,4,240,4830,1856,1484,2025,1590,5,2737,1585,1587
201504,308913,33,750,2,2,1,4,5,MT,1.6,L,15-20W,14,1,1,1,3,2,1,81,4,155,4454,1765,1460,1745,1235,5,2610,1517,1493
201308,453752,86,814,3,2,2,4,8,AT,2,T,35-50W,-,2,1,1,3,2,2,150,4,270,4734,1811,1455,1990,1540,5,2920,1531,1572
201507,401052,49,953,2,1,1,4,7,DCT,1.6,T,25-35W,31.3,1,1,1,1,2,2,115,4,250,4431,1804,1532,1920,1482,5,2699,1553,1544
201401,714152,6,750,2,1,1,4,6,AT,1.8,T,25-35W,-,3,1,1,3,2,1,118,4,250,4525,1809,1665,2055,1680,5,2684,1569,1571
201509,741152,173,761,2,1,1,2,6,AT,2,T,20-25W,22,3,1,1,1,2,1,186,4,353,4667,1839,1663,2275,1800,5,2750,1584,1588
201502,819061,718,831,2,1,1,3,6,AT,2,L,15-20W,16.1,1,1,1,3,2,1,121,4,199,4450,1855,1635,1980,1470,5,2640,1614,1615
201505,221795,82,872,2,1,1,4,6,DCT,1.4,T,25-35W,27.9,1,1,1,1,2,2,110,4,250,4385,1831,1589,2000,1520,5,2603,1571,1575
201512,739296,18,290,2,3,3,7,5,MT,1.5,L,5-8W,7.9,1,1,1,3,2,1,82,4,146.5,4685,1785,1715,1920,1435,6-7,2750,1530,1525
201311,354068,285,692,3,2,1,5,0,CVT,1.6,L,10-15W,-,1,1,1,3,2,1,93,4,154,4610,1760,1495,1660,1237,5,2700,1540,1540
201404,682651,30,872,3,2,2,4,7,DCT,2,T,35-50W,-,3,1,1,3,2,2,155,4,350,4761,1826,1439,2120,1710,5,2869,1564,1550
201309,347384,662,831,3,2,1,3,6,MT,1.6,L,10-15W,-,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1700,1230,5,2700,1555,1568
201503,347384,294,831,3,2,1,3,6,MT,1.6,L,10-15W,10.4,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1700,1230,5,2700,1555,1568
201503,914348,56,750,2,2,3,4,6,AT,1.6,L,10-15W,14.2,1,1,1,1,2,1,81,4,155,3987,1705,1486,1545,1135,5,2470,1463,1456
201508,739296,672,290,2,3,3,7,5,MT,1.5,L,5-8W,8.7,1,1,1,3,2,1,82,4,146.5,4685,1785,1715,1900,1380,6-7,2750,1530,1525
201503,597927,9,831,3,2,2,3,6,MT,2,L,15-20W,19.3,1,1,1,3,2,1,119,4,194,4845,1830,1460,1860,1408,5,2795,1601,1601
201204,290854,107,537,2,1,1,5,5,AT,2,L,15-20W,-,3,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1576,5,2620,1565,1565
201506,360648,9,106,2,2,3,5,5,MT,1.3,L,8-10W,8.3,1,1,1,1,2,1,73,4,123,4115,1700,1485,1500,1030,5,2550,1470,1470
201307,384924,25,761,3,2,2,2,6,AT,2.4,L,20-25W,-,1,1,1,3,2,1,137,4,240,5005,1858,1500,2125,1705,5,2837,1580,1576
201510,209945,182,814,3,2,4,4,8,AT,2,T,35-50W,41.2,2,1,1,1,2,2,150,4,270,5055,1860,1491,2230,1770,5,3108,1600,1627
201502,354068,74,692,3,2,1,5,5,MT,1.6,L,10-15W,12.2,1,1,1,3,2,1,93,4,154,4610,1760,1495,1640,1217,5,2700,1540,1540
201404,436105,12,836,3,2,2,3,6,MT,1.8,L,15-20W,-,1,1,1,3,2,1,105,4,176,4710,1820,1470,1820,1364,5,2770,1579,1589
201308,576298,482,304,2,3,2,1,5,MT,1.6,L,5-8W,-,2,1,1,3,2,1,83,4,138,4645,1695,1940,2145,1545,7-8,2800,1445,1420
201305,349023,272,450,3,2,1,2,6,AT,1.8,L,10-15W,-,1,1,1,3,2,1,108,4,177,4598,1797,1477,1820,1410,5,2685,1544,1558
201409,603972,88,872,3,2,4,4,0,CVT,2,T,50-75W,-,1,1,1,1,2,2,132,4,320,5015,1874,1455,2270,1740,5,3012,1627,1618
201203,914348,19,750,2,2,3,4,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,3970,1682,1462,1575,1095,5,2470,1463,1456
201308,425432,855,750,3,2,1,4,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,81,4,155,4605,1765,1460,1775,1265,5,2610,1517,1493
201204,425432,18,750,3,2,1,4,7,DCT,1.4,T,10-15W,-,1,1,1,3,2,1,96,4,220,4608,1743,1465,1700,1325,5,2610,1517,1493
201203,321683,9,750,3,2,1,4,6,AT,1.6,L,15-20W,-,1,1,1,3,2,1,77,4,155,4644,1778,1482,1800,1340,5,2651,1535,1532
201512,871642,50,637,2,1,1,2,6,AT,1.5,T,20-25W,23.5,3,1,1,1,2,1,133,4,240,4524,1838,1695,2092,1717,5,2690,1563,1565
201209,923841,35,450,3,2,2,2,6,AT,2.4,L,15-20W,-,1,1,1,3,2,1,137,4,240,4869,1854,1472,2010,1590,5,2737,1585,1587
201203,914348,37,750,2,2,3,4,5,MT,1.4,L,10-15W,-,1,1,1,3,2,1,63,4,132,3970,1682,1462,1572,1092,5,2470,1463,1456
201206,603972,9,872,3,2,4,4,0,CVT,2.8,L,50-75W,-,1,1,1,3,2,2,162,6,280,5035,1855,1485,2250,1765,5,2945,1612,1622
201507,692703,215,807,2,1,1,1,7,DCT,1.3,T,10-15W,11.7,1,1,1,1,2,1,101,4,202,4510,1852,1677,1900,1475,5,2650,1575,1570
201207,198427,5,12,3,2,1,1,5,MT,1.5,L,5-8W,-,1,1,1,3,2,1,80,4,140,4602,1725,1485,1620,1210,5,2602,1482,1462
201310,745137,8,637,2,2,1,2,5,MT,2,L,10-15W,-,1,1,1,1,2,1,125,4,202,4368,1823,1483,1742,1367,5,2648,1553,1544
201511,219195,30,638,2,1,3,1,6,MT,1.5,T,10-15W,11.2,1,1,1,1,2,1,110,4,210,4335,1814,1695,1910,1495,5,2560,1525,1520
201512,219195,15,638,2,1,3,1,6,MT,1.5,T,10-15W,12.4,1,1,1,1,2,1,110,4,210,4335,1814,1695,1910,1495,5,2560,1525,1520
201503,209945,8,814,3,2,4,4,8,AT,2,T,35-50W,54.1,2,1,1,1,2,2,200,4,350,5055,1860,1491,2250,1760,5,3108,1600,1627
201511,735971,516,761,3,2,1,2,5,MT,1.5,L,10-15W,14,1,1,1,1,2,1,81,4,143,4587,1798,1463,1660,1225,5,2640,1538,1541
201406,409854,103,638,2,1,1,1,6,MT,1.5,T,10-15W,-,1,1,1,3,2,1,110,4,210,4640,1825,1690,2051,1541,5,2680,1565,1565
201508,961362,5,692,2,1,1,5,0,CVT,2,L,15-20W,13.5,1,1,1,3,2,1,106,4,198,4315,1783,1606,1930,1408,5,2630,1540,1545
201302,961362,16,692,2,1,1,5,0,CVT,2,L,15-20W,-,1,1,1,3,2,1,106,4,198,4315,1783,1606,1930,1408,5,2630,1540,1545
201210,819061,562,831,2,1,1,3,6,AT,2,L,15-20W,-,1,1,1,3,2,1,121,4,199,4450,1855,1635,1980,1470,5,2640,1614,1615
201503,580634,28,692,2,2,1,5,0,CVT,1.6,L,10-15W,9.8,1,1,1,1,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
201502,496459,115,497,2,1,3,1,5,MT,1.6,L,5-8W,8.6,1,1,1,1,2,1,93,4,160,4420,1760,1670,1733,1358,5,2510,1500,1495
201512,496459,614,497,2,1,3,1,5,MT,1.6,L,5-8W,8.5,1,1,1,1,2,1,93,4,160,4420,1760,1670,1733,1358,5,2510,1500,1495
201405,136916,9,106,3,2,2,5,4,AT,2,L,15-20W,-,1,1,1,3,2,1,109,4,190,4825,1825,1480,2000,1430,5,2775,1575,1560
201412,468392,190,537,3,2,2,5,0,CVT,2,L,20-25W,-,1,1,1,3,2,1,114,4,190,4930,1845,1470,1920,1495,5,2775,1595,1585
201503,468392,146,537,3,2,2,5,0,CVT,2,L,20-25W,27,1,1,1,3,2,1,114,4,190,4930,1845,1470,1920,1495,5,2775,1595,1585
201511,321683,145,750,3,2,1,4,5,MT,1.6,L,15-20W,13.6,1,1,1,1,2,1,81,4,155,4655,1780,1453,1750,1300,5,2651,1535,1532
201502,409854,17,638,2,1,1,1,4,AT,2.4,L,10-15W,13.3,1,1,1,3,2,1,120,4,210,4649,1852,1710,2074,1564,5,2680,1565,1565
201505,248352,269,831,3,2,3,3,5,MT,1.4,L,8-10W,6.5,1,1,1,3,2,1,78.7,4,135,4370,1700,1460,1460,1039,5,2570,1511,1515
201311,576298,71,304,2,3,2,1,5,MT,2,L,5-8W,-,2,1,1,3,2,1,81.58,4,162.68,5055,1695,1960,2275,1750,7-8,3000,1445,1420
201505,103507,6,831,2,1,3,3,6,AT,1.6,L,10-15W,15.7,1,1,1,1,2,1,91.6,4,150.7,4270,1780,1630,1830,1325,5,2590,1557,1570
201503,281301,29,750,3,2,2,4,6,DCT,2,T,25-35W,22.3,1,1,1,1,2,1,147,4,280,4870,1834,1472,2090,1550,5,2803,1577,1550
201508,349023,543,450,3,2,1,2,6,AT,1.5,L,10-15W,15.1,1,1,1,1,2,1,80,4,141,4643,1797,1479,1778,1360,5,2685,1544,1565
201405,308913,197,750,2,2,1,4,6,AT,1.6,L,15-20W,-,1,1,1,3,2,1,81,4,155,4454,1765,1460,1785,1275,5,2610,1517,1493
201509,621073,592,98,2,3,3,1,5,MT,1.5,L,5WL,-,2,1,1,3,1,1,82,4,146.5,4400,1680,1770,1825,1305,7-8,2720,1420,1440
201312,291086,28,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,3,2,1,184,4,350,4834,1856,1494,2095,1660,5,2737,1585,1588
201411,682651,8,872,3,2,2,4,0,CVT,2,T,35-50W,-,1,1,1,3,2,2,132,4,320,4761,1826,1439,2020,1600,5,2869,1564,1550
201403,576298,8,304,2,3,2,1,5,MT,1.5,L,5-8W,-,2,1,1,3,2,1,82,4,130,4645,1695,1940,2050,1435,7-8,2800,1445,1420
201407,209945,15,814,3,2,4,4,8,AT,2,T,35-50W,-,2,1,1,1,2,2,150,4,270,5055,1860,1491,2230,1740,5,3108,1600,1627
201403,603972,176,872,3,2,4,4,0,CVT,2.5,L,50-75W,-,1,1,1,3,2,2,140,6,250,5015,1874,1455,2310,1800,5,3012,1627,1618
201403,175962,32,750,3,2,1,4,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,81,4,155,4473,1706,1469,1640,1160,5,2603,1460,1500
201510,291514,80,783,2,1,3,1,5,MT,1.6,L,8-10W,7.8,1,1,1,3,2,1,92,4,160,4160,1810,1635,1645,1270,5,2560,1560,1560
201306,347384,120,831,3,2,1,3,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1720,1260,5,2700,1555,1568
201502,290854,18,537,2,1,1,5,5,AT,2,L,15-20W,21.1,1,1,1,1,2,1,114,4,190,4550,1820,1685,2010,1506,5,2620,1565,1565
201502,963845,14,836,2,1,3,3,6,MT,1.6,L,10-15W,13.3,1,1,1,3,2,1,91.6,4,150.7,4270,1780,1622,1645,1270,5,2590,1557,1570
201507,453752,19,814,3,2,2,4,8,AT,1.6,T,35-50W,40.6,2,1,1,1,2,2,111,4,220,4645,1811,1454,1960,1500,5,2810,1543,1584
201404,175962,150,750,3,2,1,4,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,81,4,155,4473,1706,1469,1600,1120,5,2603,1460,1500
201502,281301,37,750,3,2,2,4,6,AT,1.8,T,25-35W,23.7,1,1,1,3,2,1,118,4,250,4870,1834,1472,2040,1500,5,2803,1577,1550
201410,194450,24,836,2,1,1,3,4,AT,2,L,15-20W,-,1,1,1,3,2,1,104,4,184,4325,1795,1680,1910,1535,5,2630,1550,1550
201505,350259,8,750,3,2,1,4,5,MT,1.4,T,15-20W,15,1,1,1,1,2,1,110,4,250,4598,1826,1425,1840,1340,5,2656,1580,1554
201403,961362,16,692,2,1,1,5,0,CVT,2,L,15-20W,-,1,1,1,3,2,1,106,4,198,4315,1783,1606,1930,1408,5,2630,1540,1545
201205,961362,5,692,2,1,1,5,0,CVT,2,L,15-20W,-,1,1,1,3,2,1,106,4,198,4315,1783,1606,1930,1408,5,2630,1540,1545
201411,178529,17,98,1,4,-,1,5,MT,1,L,5WL,-,2,1,1,3,2,1,45,4,85,3797,1510,1820,1575,925,7,2500,1290,1290
201404,468392,134,537,3,2,2,5,0,CVT,2,L,20-25W,-,1,1,1,3,2,1,114,4,190,4930,1845,1470,1920,1495,5,2775,1595,1585
201508,924154,246,637,3,2,1,2,5,MT,1.5,L,10-15W,8.5,1,1,1,1,2,1,85,4,142,4587,1825,1490,1630,1255,5,2687,1562,1548
201405,409854,17,638,2,1,1,1,4,AT,2.4,L,10-15W,-,1,1,1,3,2,1,120,4,210,4649,1852,1710,2074,1564,5,2680,1565,1565
201310,265980,192,783,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,3,1,1,78,4,135,4360,1685,1820,1925,1325,7-8,2750,1425,1435
201507,281301,29,750,3,2,2,4,6,DCT,2,T,25-35W,15.7,1,1,1,1,2,1,147,4,280,4870,1834,1472,2090,1550,5,2803,1577,1550
201208,682651,15,872,3,2,2,4,0,CVT,2,T,35-50W,-,1,1,1,3,2,2,132,4,320,4761,1826,1439,2020,1600,5,2869,1564,1550
201507,103507,35,831,2,1,3,3,7,DCT,1.6,T,10-15W,17.8,1,1,1,3,2,1,117.7,4,250,4270,1780,1630,1880,1426,5,2590,1557,1570
201407,304458,75,106,3,2,1,5,0,CVT,1.6,L,10-15W,-,1,1,1,3,2,1,90,4,154,4630,1775,1480,1770,1305,5,2700,1525,1520
201211,714152,106,750,2,1,1,4,6,AT,1.8,T,25-35W,-,1,1,1,3,2,1,118,4,250,4525,1809,1665,2050,1600,5,2684,1569,1571
201411,963845,21,836,2,1,3,3,6,AT,2,L,10-15W,-,1,1,1,3,2,1,118,4,192,4270,1780,1622,1778,1375,5,2590,1557,1570
201208,136916,68,106,3,2,2,5,4,AT,2,L,15-20W,-,1,1,1,3,2,1,108,4,190,4825,1820,1485,2000,1520,5,2775,1575,1560
201510,603972,79,872,3,2,4,4,7,DCT,2.8,L,50-75W,40.5,3,1,1,1,2,2,162,6,280,5015,1874,1455,2415,1910,5,3012,1627,1618
201211,265980,122,783,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,3,1,1,78,4,135,4360,1685,1820,1925,1325,7-8,2750,1425,1435
201506,281301,15,750,3,2,2,4,6,DCT,2,T,25-35W,24.4,1,1,1,1,2,1,147,4,280,4870,1834,1472,2090,1550,5,2803,1577,1550
201501,924154,36,637,3,2,1,2,5,MT,1.5,L,10-15W,10.8,1,1,1,1,2,1,85,4,142,4587,1825,1490,1630,1255,5,2687,1562,1548
201310,409854,9,638,2,1,1,1,6,MT,1.5,T,10-15W,-,3,1,1,3,2,1,110,4,210,4640,1825,1690,2098,1588,5,2680,1565,1565
201311,453752,10,814,3,2,2,4,8,AT,2,T,35-50W,-,2,1,1,3,2,2,200,4,350,4734,1811,1455,2030,1590,5,2920,1531,1572
201502,682651,8,872,3,2,2,4,0,CVT,2,T,35-50W,29,1,1,1,3,2,2,132,4,320,4761,1826,1439,2020,1600,5,2869,1564,1550
201408,209945,53,814,3,2,4,4,8,AT,2,T,35-50W,-,2,1,1,1,2,2,150,4,270,5055,1860,1491,2230,1740,5,3108,1600,1627
201409,209945,114,814,3,2,4,4,8,AT,2,T,35-50W,-,2,1,1,1,2,2,150,4,270,5055,1860,1491,2230,1740,5,3108,1600,1627
201504,349023,10,450,2,2,1,2,6,AT,1.6,T,10-15W,11.1,1,1,1,1,2,1,131,4,235,4510,1797,1477,1893,1485,5,2685,1535,1557
201303,291514,45,783,2,1,3,1,5,MT,1.6,L,8-10W,-,1,1,1,3,2,1,92,4,160,4160,1810,1635,1645,1270,5,2560,1560,1560
201504,221795,18,872,2,1,1,4,7,DCT,2,T,25-35W,24.2,3,1,1,3,2,2,125,4,280,4385,1831,1589,2150,1670,5,2603,1571,1575
201410,291086,9,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,3,2,1,184,4,350,4834,1856,1494,2095,1660,5,2737,1585,1588
201301,819061,62,831,2,1,1,3,6,MT,2,L,15-20W,-,1,1,1,3,2,1,121,4,199,4450,1855,1635,1980,1431,5,2640,1614,1615
201202,603972,97,872,3,2,4,4,0,CVT,2.4,L,50-75W,-,1,1,1,3,2,2,130,6,230,5035,1855,1485,2225,1755,5,2945,1612,1622
201407,347384,561,831,3,2,1,3,6,MT,1.6,L,10-15W,-,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1700,1230,5,2700,1555,1568
201503,349023,39,450,3,2,1,2,6,AT,1.6,L,10-15W,10.1,1,1,1,3,2,1,89,4,155,4598,1797,1477,1800,1390,5,2685,1544,1558
201501,714152,622,750,2,1,1,4,6,AT,1.8,T,25-35W,36.4,1,1,1,1,2,1,118,4,250,4506,1809,1685,2050,1600,5,2684,1569,1571
201410,360648,9,106,2,2,3,5,5,MT,1.5,L,8-10W,-,1,1,1,3,2,1,79,4,140,4115,1700,1495,1500,1050,5,2550,1460,1460
201312,384924,59,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,3,2,1,187,4,296,5005,1858,1500,2190,1770,5,2837,1580,1576
201410,527809,11,953,3,2,4,4,7,AT,1.8,T,35-50W,-,2,1,1,3,2,2,150,4,310,5026,1854,1467,2355,1765,5,3014,1579,1596
201311,580634,9,692,2,2,1,5,0,CVT,1.6,L,10-15W,-,1,1,1,1,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
201405,580634,9,692,2,2,1,5,0,CVT,1.6,L,10-15W,-,1,1,1,1,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
201511,194450,106,836,2,1,1,3,7,DCT,1.6,T,15-20W,13.2,1,1,1,3,2,1,130,4,265,4475,1850,1655,2090,1541,5,2670,1620,1631
201511,961362,10,692,2,1,1,5,0,CVT,2,L,15-20W,15,1,1,1,1,2,1,110,4,200,4384,1837,1612,1870,1427,5,2646,1585,1581
201507,468392,6,537,3,2,2,5,5,AT,2,L,20-25W,20.8,1,1,1,3,2,1,115,4,189,4945,1845,1480,1950,1465,5,2800,1590,1585
201209,290854,98,537,2,1,1,5,5,AT,2,L,15-20W,-,1,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1506,5,2620,1565,1565
201410,290854,45,537,2,1,1,5,5,AT,2,L,15-20W,-,1,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1506,5,2620,1565,1565
201210,732758,21,814,2,1,1,4,6,AT,2,L,25-35W,-,2,1,1,3,2,2,122,4,195,4469,1798,1583,2040,1560,5,2760,1500,1529
201507,714860,16,831,3,2,2,3,6,AT,2,L,10-15W,17.4,1,1,1,3,2,1,114,4,192,4720,1815,1465,1900,1472,5,2770,1579,1589
201503,714860,11,831,3,2,2,3,6,AT,2,L,10-15W,16.5,1,1,1,3,2,1,114,4,192,4720,1815,1465,1900,1472,5,2770,1579,1589
201404,576298,8,304,2,3,2,1,5,MT,2,L,5-8W,-,2,1,1,3,2,1,81.58,4,162.68,5115,1720,1960,2355,1830,7-8,3000,1445,1420
201506,714152,11,750,2,1,1,4,6,AT,1.8,T,25-35W,23.9,3,1,1,1,2,1,118,4,250,4506,1809,1685,2160,1710,5,2684,1569,1571
201412,580634,74,692,2,2,1,5,0,CVT,1.6,L,10-15W,-,1,1,1,1,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
201211,468392,162,537,3,2,2,5,5,AT,2,L,20-25W,-,1,1,1,3,2,1,115,4,189,4960,1860,1480,2000,1510,5,2800,1590,1585
201310,409854,275,638,2,1,1,1,6,MT,1.5,T,10-15W,-,1,1,1,3,2,1,110,4,210,4640,1825,1690,2051,1541,5,2680,1565,1565
201502,682651,15,872,3,2,2,4,7,DCT,2,T,35-50W,29,3,1,1,1,2,2,165,4,350,4761,1826,1439,2120,1710,5,2869,1564,1550
201408,425432,173,750,3,2,1,4,5,MT,1.6,L,10-15W,-,1,1,1,1,2,1,81,4,155,4605,1765,1460,1735,1225,5,2610,1517,1493
201510,425432,300,750,3,2,1,4,5,MT,1.6,L,10-15W,10.4,1,1,1,1,2,1,81,4,155,4605,1765,1460,1735,1225,5,2610,1517,1493
201204,576298,8,304,2,3,2,1,5,MT,2,L,5-8W,-,2,1,1,3,2,1,81.58,4,162.68,4655,1695,1950,2275,1750,7-8,2800,1445,1420
201408,360648,19,106,2,2,3,5,4,AT,1.3,L,8-10W,-,1,1,1,3,2,1,73,4,123,4115,1700,1495,1500,1055,5,2550,1460,1460
201501,360648,47,106,2,2,3,5,4,AT,1.3,L,8-10W,8.7,1,1,1,3,2,1,73,4,123,4115,1700,1495,1500,1055,5,2550,1460,1460
201310,175962,190,750,3,2,1,4,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,81,4,155,4473,1706,1469,1600,1120,5,2603,1460,1500
201410,281301,7,750,3,2,2,4,6,AT,1.8,T,25-35W,-,1,1,1,3,2,1,118,4,250,4870,1834,1472,2040,1500,5,2803,1577,1550
201401,136916,9,106,3,2,2,5,4,AT,2,L,15-20W,-,1,1,1,3,2,1,109,4,190,4825,1825,1480,2000,1430,5,2775,1575,1560
201407,468392,140,537,3,2,2,5,0,CVT,2,L,20-25W,-,1,1,1,3,2,1,114,4,190,4930,1845,1470,1920,1495,5,2775,1595,1585
201505,732758,7,814,2,1,1,4,8,AT,2,T,25-35W,27.8,3,1,1,1,2,2,150,4,270,4484,1798,1577,2140,1700,5,2760,1500,1529
201401,453752,10,814,3,2,2,4,8,AT,2,T,35-50W,-,2,1,1,3,2,2,150,4,270,4645,1811,1454,1980,1510,5,2810,1531,1572
201406,308913,123,750,2,2,1,4,6,AT,1.6,L,15-20W,-,1,1,1,3,2,1,81,4,155,4454,1765,1460,1785,1275,5,2610,1517,1493
201509,265980,237,783,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,3,1,1,78,4,135,4360,1685,1820,1925,1325,7-8,2750,1425,1435
201507,587678,87,537,2,1,3,5,0,CVT,1.8,L,15-20W,16.2,1,1,1,1,2,1,100,4,169,4294,1772,1605,1770,1256,5,2610,1535,1540
201508,587678,49,537,2,1,3,5,0,CVT,1.8,L,15-20W,18.7,1,1,1,1,2,1,100,4,169,4294,1772,1605,1770,1256,5,2610,1535,1540
201310,291086,19,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,3,2,1,184,4,350,4834,1856,1494,2095,1660,5,2737,1585,1588
201308,221795,9,872,2,1,1,4,7,DCT,2,T,25-35W,-,3,1,1,3,2,2,125,4,280,4385,1831,1589,2150,1670,5,2603,1571,1575
201402,576298,8,304,2,3,2,1,5,MT,1.5,L,5-8W,-,2,1,1,3,2,1,82,4,130,4645,1695,1940,2050,1435,7-8,2800,1445,1420
201206,961962,48,750,3,2,1,4,5,MT,1.6,L,8-10W,-,1,1,1,3,2,1,70,4,140,4415,1674,1415,1545,1091,5,2471,1429,1422
201208,291086,19,761,3,2,2,2,6,AT,2.4,L,20-25W,-,1,1,1,3,2,1,137,4,240,4830,1856,1484,2025,1590,5,2737,1585,1587
201403,621073,207,98,2,3,3,1,5,MT,1.2,L,5WL,-,2,1,1,3,1,1,63,4,108,4400,1680,1770,1800,1280,7-8,2720,1420,1440
201503,349023,19,450,3,2,1,2,5,MT,1.5,L,10-15W,10.1,1,1,1,1,2,1,84,4,146,4567,1786,1456,1700,1195,5,2662,1540,1558
201201,714152,146,750,2,1,1,4,6,AT,1.8,T,25-35W,-,1,1,1,3,2,1,118,4,250,4525,1809,1665,2050,1600,5,2684,1569,1571
201504,354068,202,692,3,2,1,5,0,CVT,1.6,L,10-15W,10.4,1,1,1,3,2,1,93,4,154,4610,1760,1495,1660,1237,5,2700,1540,1540
201502,651347,9,537,2,2,3,5,0,CVT,1.5,L,8-10W,10.8,1,1,1,1,2,1,96,4,155,4065,1695,1525,1500,1105,5,2530,1480,1465
201408,347384,506,831,3,2,1,3,6,MT,1.6,L,10-15W,-,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1700,1230,5,2700,1555,1568
201305,136916,111,106,3,2,2,5,4,AT,2,L,15-20W,-,1,1,1,3,2,1,108,4,190,4825,1820,1485,2000,1520,5,2775,1575,1560
201211,281301,37,750,3,2,2,4,5,MT,1.4,T,25-35W,-,1,1,1,3,2,1,96,4,220,4870,1834,1472,1975,1435,5,2803,1577,1550
201408,923841,9,450,3,2,2,2,6,AT,2.4,L,15-20W,-,1,1,1,1,2,1,134,4,240,4869,1854,1472,2010,1590,5,2737,1585,1587
201310,745137,189,637,3,2,1,2,6,DCT,1.6,L,10-15W,-,1,1,1,1,2,1,92,4,159,4534,1823,1483,1713,1338,5,2648,1553,1544
201402,248352,109,831,2,2,3,3,4,AT,1.4,L,8-10W,-,1,1,1,3,2,1,78.7,4,135,4120,1700,1460,1500,1087,5,2570,1511,1515
201312,786351,26,836,3,2,1,3,6,AT,1.6,L,10-15W,-,1,1,1,1,2,1,93.8,4,155.5,4570,1775,1445,1642,1267,5,2700,1549,1562
201504,576298,8,304,2,3,2,1,5,MT,2,L,5-8W,7.9,2,1,1,1,2,1,89,4,168,5115,1720,1960,2415,1830,7-8,3000,1445,1420
201301,597927,19,831,3,2,2,3,6,MT,2,L,15-20W,-,1,1,1,3,2,1,119,4,194,4845,1830,1460,1860,1408,5,2795,1601,1601
201507,354068,28,692,3,2,1,5,5,MT,1.6,L,10-15W,8.8,1,1,1,3,2,1,93,4,154,4610,1760,1495,1640,1217,5,2700,1540,1540
201306,349023,243,450,3,2,1,2,6,AT,1.8,L,10-15W,-,1,1,1,3,2,1,108,4,177,4598,1797,1477,1820,1410,5,2685,1544,1558
201506,290854,9,537,2,1,1,5,5,AT,2,L,15-20W,20.2,3,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1576,5,2620,1565,1565
201408,961362,10,692,2,1,1,5,0,CVT,2,L,15-20W,-,1,1,1,3,2,1,106,4,198,4315,1783,1606,1930,1436,5,2630,1540,1545
201406,384924,8,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,1,2,1,184,4,296,5005,1858,1500,2190,1770,5,2837,1580,1576
201509,360648,9,106,2,2,3,5,5,MT,1.3,L,8-10W,8.3,1,1,1,3,2,1,73,4,123,4115,1700,1485,1500,1030,5,2550,1470,1470
201507,576298,79,304,2,3,2,1,5,MT,1.6,L,5-8W,7.7,2,1,1,1,2,1,83,4,138,5055,1695,1960,2160,1560,7-8,3000,1445,1420
201310,905745,106,761,2,1,3,2,6,AT,1.4,T,10-15W,-,1,1,1,3,2,1,105,4,200,4278,1774,1646,1840,1420,5,2555,1540,1540
201302,905745,18,761,2,1,3,2,6,AT,1.4,T,10-15W,-,1,1,1,3,2,1,105,4,200,4278,1774,1646,1840,1420,5,2555,1540,1540
201511,194450,6,836,2,1,1,3,6,AT,2,L,15-20W,13.2,1,1,1,3,2,1,121,4,203,4475,1850,1655,2090,1486,5,2670,1620,1631
201409,576298,245,304,2,3,2,1,5,MT,1.6,L,5-8W,-,2,1,1,3,2,1,83,4,138,4645,1695,1940,2145,1545,7-8,2800,1445,1420
201506,559132,41,692,3,2,2,5,0,CVT,2,L,20-25W,22,1,1,1,1,2,1,104,4,190,4868,1830,1490,1870,1458,5,2775,1585,1585
