Year,Organization,Department,Position,Position count,Planned position count,Expense total,Course cost,Course days,Terminations,Internal hires,External hires
2016,GO Americas corporate,Executive Offices,Chief Financial Officer,1,1,"335,302.69","12,500",4,0,0,0
2016,GO Americas operations,Production and Distribution,Regional Manager,,,"155,266.20",,,,,
2016,GO Americas operations,Production and Distribution,Franchise Distribution Manager,1,1,"75,714.85",,,1,0,0
2016,GO Americas operations,Production and Distribution,Warehouse Manager,4,4,"276,319.27",,,0,0,0
2016,GO Americas operations,Production and Distribution,Warehouse Worker,12,12,"473,921.09","10,500",33.5,1,0,1
2016,GO Americas operations,Production and Distribution,Warehouse Assistant Manager,4,4,"241,956.74","3,850",5.5,0,0,0
2016,GO Americas operations,Customer Service,Customer Service Manager,1,1,"115,253.26",,,0,0,0
2016,GO Americas operations,Customer Service,Customer Service Coordinator,4,4,"224,439.49",,,0,0,0
2016,GO Americas operations,Customer Service,Customer Service Representative,6,6,"324,954.76","38,000",35,0,0,0
2016,GO Americas operations,Sales,Regional Sales Manager,1,1,"161,820.10","4,500",5,0,0,0
2016,GO Americas operations,Sales,District Sales Manager,2,2,"258,211.07","18,750",22.5,1,0,1
2016,GO Americas operations,Sales,Branch Sales Manager,8,8,"803,041.06","36,000",40,0,0,0
2016,GO Americas operations,Sales,Level 1 Sales Representative,11,11,"885,836.61","57,500",66.5,1,0,1
2016,GO Americas operations,Sales,Level 2 Sales Representative,7,7,"870,292.89","31,500",35,1,1,0
2016,GO Americas operations,Sales,Level 3 Sales Representative,13,13,"1,968,456.05","54,000",60,1,1,0
2016,GO Americas operations,Operations,General Manager of Operations,1,1,"237,107.07","12,500",4,0,0,0
2016,GO Central Europe corporate,Human Resources,Vice-President of Human Resources,1,1,"201,216.01","12,500",4,0,0,0
2016,GO Central Europe corporate,Human Resources,Human Resources Administrator,1,1,"43,682.89",,,0,0,0
2016,GO Central Europe corporate,Human Resources,Benefit Specialist,1,1,"36,205.47","2,750",5.5,0,0,0
2016,GO Central Europe corporate,Human Resources,Human Resources Clerk,3,3,"91,147.47","3,250",6.5,0,0,0
2016,GO Central Europe corporate,Finance,Controller,1,1,"200,114.22","12,500",4,0,0,0
2016,GO Central Europe corporate,Finance,Finance Manager,1,1,"146,203.95",,,0,0,0
2016,GO Central Europe corporate,Finance,Financial Analyst,2,2,"171,112.50",,,0,0,0
2016,GO Central Europe corporate,Finance,Budget Analyst,2,2,"104,018.52",,,0,0,0
2016,GO Central Europe corporate,Finance,Payroll Clerk,2,2,"56,375.01","9,750",13.5,0,0,1
2016,GO Central Europe corporate,Finance,Accounting Manager,1,1,"104,792.48",,,0,0,0
2016,GO Central Europe corporate,Finance,Accountant 1,2,2,"79,841.94","15,500",17,0,0,1
2016,GO Central Europe corporate,Finance,Accountant 2,5,5,"350,699.56","16,000",19,0,0,2
2016,GO Central Europe corporate,Finance,Accounting Clerk,5,5,"169,812.23","8,750",11.5,0,0,0
2016,GO Central Europe corporate,Marketing,Vice-President of Marketing,1,1,"201,672.57","12,500",4,0,0,0
2016,GO Central Europe corporate,Marketing,Marketing Manager,1,1,"95,940.93",,,0,0,0
2016,GO Central Europe corporate,Marketing,Marketing Specialist,2,2,"88,177.91","4,500",6,0,0,0
2016,GO Central Europe corporate,Sales (Corporate),Vice-President of Sales Management,1,1,"202,474.86","12,500",4,0,0,0
2016,GO Central Europe corporate,Sales (Corporate),Product Manager,2,2,"155,622.49",,,0,0,0
2016,GO Central Europe corporate,Sales (Corporate),Product Technician,2,2,"76,797.14","14,250",18.5,2,0,2
2016,GO Central Europe corporate,Procurement,Procurement Manager,1,1,"64,328.34",,,0,0,0
2016,GO Central Europe corporate,Procurement,Procurement Coordinator,2,2,"73,478.58",250,1,0,0,0
2016,GO Central Europe corporate,Procurement,Procurement Clerk,1,1,"35,388.43","7,000",11,0,0,2
2016,GO Central Europe corporate,Information Services and Technology,Vice-President of Information Technology,1,1,"204,687.35","12,500",4,0,0,0
2016,GO Central Europe corporate,Information Services and Technology,Information Technology Manager,1,1,"81,468.24",,,0,0,0
2016,GO Central Europe corporate,Information Services and Technology,System Analyst,1,1,"46,476.68",,,0,0,0
2016,GO Central Europe corporate,Information Services and Technology,Software Engineer,3,3,"207,671.63",,,0,0,0
2016,GO Central Europe corporate,Information Services and Technology,Computer Operator,2,2,"66,930.17",250,1,0,0,0
2016,GO Central Europe corporate,Executive Offices,Executive Vice-President,1,1,"236,792.36","12,500",4,0,0,0
2016,GO Central Europe corporate,Production and Distribution,Regional Manager,1,1,,,,0,0,0
2016,GO Central Europe operations,Sales (Corporate),Product Technician,0,0,,,,0,0,0
2016,GO Central Europe operations,Production and Distribution,Regional Manager,,,"148,500.63",,,,,
2016,GO Central Europe operations,Production and Distribution,Franchise Distribution Manager,1,1,"76,092.72",,,0,0,0
2016,GO Central Europe operations,Production and Distribution,Warehouse Manager,1,1,"60,689.76",,,0,0,0
2016,GO Central Europe operations,Production and Distribution,Warehouse Worker,8,8,"284,270.49","3,900",8,0,0,0
2016,GO Central Europe operations,Production and Distribution,Warehouse Assistant Manager,1,1,"56,497.23",,,0,0,0
2016,GO Central Europe operations,Customer Service,Customer Service Manager,1,1,"92,119.80",,,0,0,0
2016,GO Central Europe operations,Customer Service,Customer Service Coordinator,2,2,"112,384.40","2,750",5.5,1,0,1
2016,GO Central Europe operations,Customer Service,Customer Service Representative,4,4,"142,719.58","28,700",35,0,0,2
2016,GO Central Europe operations,Sales,Regional Sales Manager,1,1,"154,510.10","4,500",5,0,0,0
2016,GO Central Europe operations,Sales,District Sales Manager,2,2,"245,745.82","9,000",10,0,0,0
2016,GO Central Europe operations,Sales,Branch Sales Manager,8,8,"738,344.10","36,000",40,0,0,0
2016,GO Central Europe operations,Sales,Level 1 Sales Representative,10,10,"734,232.42","63,250",74,1,0,1
2016,GO Central Europe operations,Sales,Level 2 Sales Representative,11,11,"1,111,766.29","66,750",78,0,0,1
2016,GO Central Europe operations,Sales,Level 3 Sales Representative,11,11,"1,392,294.44","49,500",55,0,0,0
2016,GO Central Europe operations,Operations,General Manager of Operations,1,1,"204,429.69","12,500",4,0,0,0
2016,GO Asia Pacific corporate,Human Resources,Vice-President of Human Resources,1,1,"186,633.09","12,500",4,0,0,0
2016,GO Asia Pacific corporate,Human Resources,Human Resources Administrator,1,1,"45,684.99",,,0,0,0
2016,GO Asia Pacific corporate,Human Resources,Benefit Specialist,1,1,"39,339.95",,,0,0,0
2016,GO Asia Pacific corporate,Human Resources,Human Resources Clerk,1,2,"43,412.97","2,000",3.5,0,0,1
2016,GO Asia Pacific corporate,Finance,Controller,1,1,"184,044.39","12,500",4,0,0,0
2016,GO Asia Pacific corporate,Finance,Finance Manager,1,1,"130,265.05",,,0,0,0
2016,GO Asia Pacific corporate,Finance,Financial Analyst,1,1,"68,828.82",,,0,0,0
2016,GO Asia Pacific corporate,Finance,Budget Analyst,2,2,"74,096.19","8,000",9.5,0,0,1
2016,GO Asia Pacific corporate,Finance,Payroll Clerk,4,4,"128,706.06","11,750",16.5,1,0,1
2016,GO Asia Pacific corporate,Finance,Accounting Manager,1,1,"111,517.91",,,0,0,0
2016,GO Asia Pacific corporate,Finance,Accountant 1,2,2,"80,433.51",500,2,0,0,0
2016,GO Asia Pacific corporate,Finance,Accountant 2,3,3,"200,858.30","8,000",9.5,0,0,1
2016,GO Asia Pacific corporate,Finance,Accounting Clerk,3,3,"91,810.97","2,250",3,0,0,0
2016,GO Asia Pacific corporate,Marketing,Vice-President of Marketing,1,1,"183,211.33","12,500",4,0,0,0
2016,GO Asia Pacific corporate,Marketing,Marketing Manager,1,1,"57,393.62",,,0,0,0
2016,GO Asia Pacific corporate,Marketing,Marketing Specialist,5,5,"189,543.52","10,000",13.5,1,0,1
2016,GO Asia Pacific corporate,Sales (Corporate),Vice-President of Sales Management,1,1,"185,229.05","12,500",4,0,0,0
2016,GO Asia Pacific corporate,Sales (Corporate),Product Manager,1,1,"67,762.61",,,0,0,0
2016,GO Asia Pacific corporate,Sales (Corporate),Product Technician,4,5,"149,805.08","20,750",28.5,0,0,2
2016,GO Asia Pacific corporate,Procurement,Procurement Manager,1,1,"57,676.18",,,0,0,0
2016,GO Asia Pacific corporate,Procurement,Procurement Coordinator,0,1,"13,816.71","5,000",5,0,1,0
2016,GO Asia Pacific corporate,Procurement,Procurement Clerk,3,3,"81,719.42",,,0,0,0
2016,GO Asia Pacific corporate,Information Services and Technology,Vice-President of Information Technology,1,1,"184,947.17","12,500",4,0,0,0
2016,GO Asia Pacific corporate,Information Services and Technology,Information Technology Manager,1,1,"86,675.14",,,0,0,0
2016,GO Asia Pacific corporate,Information Services and Technology,System Analyst,1,1,"35,308.06",250,1,0,0,0
2016,GO Asia Pacific corporate,Information Services and Technology,Software Engineer,2,2,"105,437.49",250,1,0,0,0
2016,GO Asia Pacific corporate,Information Services and Technology,Computer Operator,2,2,"62,844.83","6,250",7.5,1,0,1
2016,GO Asia Pacific corporate,Executive Offices,Executive Vice-President,1,1,"216,526.60","12,500",4,0,0,0
2016,GO Asia Pacific corporate,Production and Distribution,Regional Manager,1,1,,,,0,0,0
2016,GO Asia Pacific operations,Production and Distribution,Regional Manager,,,"105,020.44",,,,,
2016,GO Asia Pacific operations,Production and Distribution,Franchise Distribution Manager,1,1,"65,224.71","4,000",5.5,1,0,1
2016,GO Asia Pacific operations,Production and Distribution,Warehouse Manager,3,3,"156,840.16","2,000",2,0,0,0
2016,GO Asia Pacific operations,Production and Distribution,Warehouse Worker,10,10,"331,725.61","8,900",19,0,0,1
2016,GO Asia Pacific operations,Production and Distribution,Warehouse Assistant Manager,1,1,"50,721.24",,,0,0,0
2016,GO Asia Pacific operations,Customer Service,Customer Service Manager,1,1,"87,854.68",,,0,0,0
2016,GO Asia Pacific operations,Customer Service,Customer Service Coordinator,2,2,"112,095.56",,,0,0,0
2016,GO Asia Pacific operations,Customer Service,Customer Service Representative,7,7,"287,739.22","38,700",45.5,5,0,4
2016,GO Asia Pacific operations,Sales,Regional Sales Manager,1,1,"130,073.66","4,500",5,0,0,0
2016,GO Asia Pacific operations,Sales,District Sales Manager,2,2,"216,102.62","9,000",10,0,0,0
2016,GO Asia Pacific operations,Sales,Branch Sales Manager,6,6,"557,839.72","36,250",41,0,0,0
2016,GO Asia Pacific operations,Sales,Level 1 Sales Representative,6,6,"432,874.35","39,750",48.5,1,0,1
2016,GO Asia Pacific operations,Sales,Level 2 Sales Representative,12,12,"1,271,381.69","60,000",70,0,0,1
2016,GO Asia Pacific operations,Sales,Level 3 Sales Representative,12,12,"1,669,354.51","64,250",81,0,0,0
2016,GO Asia Pacific operations,Operations,General Manager of Operations,1,1,"183,583.59","12,500",4,0,0,0
2016,GO Accessories corporate,Human Resources,Vice-President of Human Resources,1,1,"204,306.60","12,500",4,0,0,0
2016,GO Accessories corporate,Human Resources,Human Resources Administrator,1,1,"56,801.38","3,500",4.5,1,0,1
2016,GO Accessories corporate,Human Resources,Benefit Specialist,1,1,"47,877.39",,,0,0,0
2016,GO Accessories corporate,Human Resources,Human Resources Clerk,3,3,"102,175.15","3,500",8,0,0,1
2016,GO Accessories corporate,Finance,Controller,1,1,"204,711.57","12,500",4,0,0,0
2016,GO Accessories corporate,Finance,Finance Manager,1,1,"117,122.06",,,0,0,0
2016,GO Accessories corporate,Finance,Financial Analyst,3,3,"214,042.37",,,0,0,0
2016,GO Accessories corporate,Finance,Budget Analyst,3,3,"146,361.32",,,0,0,0
2016,GO Accessories corporate,Finance,Payroll Clerk,3,3,"101,921.40","4,500",6,0,0,0
2016,GO Accessories corporate,Finance,Accounting Manager,1,1,"111,563.18",,,0,0,0
2016,GO Accessories corporate,Finance,Accountant 1,5,5,"255,665.13","8,000",9.5,0,0,1
2016,GO Accessories corporate,Finance,Accountant 2,3,3,"205,852","8,000",9.5,0,0,1
2016,GO Accessories corporate,Finance,Accounting Clerk,6,7,"204,838.94","22,250",32,0,0,3
2016,GO Accessories corporate,Marketing,Vice-President of Marketing,1,1,"201,893.17","12,500",4,0,0,0
2016,GO Accessories corporate,Marketing,Marketing Manager,1,1,"68,551",,,0,0,0
2016,GO Accessories corporate,Marketing,Marketing Specialist,6,6,"264,776.70","14,750",20,0,0,2
2016,GO Accessories corporate,Sales (Corporate),Vice-President of Sales Management,1,1,"201,146.04","12,500",4,0,0,0
2016,GO Accessories corporate,Sales (Corporate),Product Manager,2,2,"153,382.19",,,0,0,0
2016,GO Accessories corporate,Sales (Corporate),Product Technician,3,3,"148,516.51","23,050",33,0,0,0
2016,GO Accessories corporate,Procurement,Procurement Manager,1,1,"86,680.74",,,0,0,0
2016,GO Accessories corporate,Procurement,Procurement Coordinator,0,0,,,,0,0,0
2016,GO Accessories corporate,Procurement,Procurement Clerk,4,4,"143,602.34",,,0,0,0
2016,GO Accessories corporate,Information Services and Technology,Vice-President of Information Technology,1,1,"204,346.24","12,500",4,0,0,0
2016,GO Accessories corporate,Information Services and Technology,Information Technology Manager,1,1,"99,875.67",,,0,0,0
2016,GO Accessories corporate,Information Services and Technology,System Analyst,1,1,"40,306.86",250,1,0,0,0
2016,GO Accessories corporate,Information Services and Technology,Software Engineer,2,2,"128,495.97",,,0,0,0
2016,GO Accessories corporate,Information Services and Technology,Computer Operator,2,2,"60,092.97","6,250",7.5,0,0,1
2016,GO Accessories corporate,Executive Offices,Executive Vice-President,1,1,"238,691.28","12,500",4,0,0,0
2016,GO Accessories corporate,Production and Distribution,Regional Manager,1,1,,,,0,0,0
2016,GO Accessories operations,Production and Distribution,Regional Manager,,,"126,120.19",,,,,
2016,GO Accessories operations,Production and Distribution,Franchise Distribution Manager,1,1,"59,333.13","7,750",10.5,0,0,1
2016,GO Accessories operations,Production and Distribution,Warehouse Manager,1,1,"69,229.95",,,0,0,0
2016,GO Accessories operations,Production and Distribution,Warehouse Worker,7,7,"269,686.87","8,700",23,0,0,2
2016,GO Accessories operations,Customer Service,Customer Service Manager,1,1,"95,447.73","5,000",5,1,1,0
2016,GO Accessories operations,Customer Service,Customer Service Coordinator,2,2,"93,367.22",,,0,0,0
2016,GO Accessories operations,Customer Service,Customer Service Representative,7,8,"341,447.78","32,700",33.5,0,0,1
2016,GO Accessories operations,Sales,Regional Sales Manager,1,1,"149,531.22","4,500",5,0,0,0
2016,GO Accessories operations,Sales,Branch Sales Manager,1,1,"88,060.45","9,500",10,0,0,0
2016,GO Accessories operations,Sales,Level 1 Sales Representative,10,11,"856,598.80","61,250",73.5,0,0,3
2016,GO Accessories operations,Sales,Level 2 Sales Representative,13,14,"1,481,412.58","68,000",80,0,1,1
2016,GO Accessories operations,Sales,Level 3 Sales Representative,9,10,"1,344,591.97","44,000",52.5,0,2,1
2016,GO Accessories operations,Operations,General Manager of Operations,1,1,"201,954.10","12,500",4,0,0,0
2016,GO Northern Europe corporate,Human Resources,Vice-President of Human Resources,1,1,"203,249.99","12,500",4,0,0,0
2016,GO Northern Europe corporate,Human Resources,Human Resources Administrator,1,1,"49,474.54",,,0,0,0
2016,GO Northern Europe corporate,Human Resources,Benefit Specialist,1,1,"37,670.45",,,0,0,0
2016,GO Northern Europe corporate,Human Resources,Human Resources Clerk,2,2,"64,049.95","2,250",4,0,0,0
2016,GO Northern Europe corporate,Finance,Controller,1,1,"201,265.48","12,500",4,0,0,0
2016,GO Northern Europe corporate,Finance,Finance Manager,1,1,"131,711.73",,,0,0,0
2016,GO Northern Europe corporate,Finance,Financial Analyst,1,1,"72,366.69",,,0,0,0
2016,GO Northern Europe corporate,Finance,Budget Analyst,1,1,"41,719.27",,,0,0,0
2016,GO Northern Europe corporate,Finance,Payroll Clerk,2,2,"76,870.22",,,0,0,0
2016,GO Northern Europe corporate,Finance,Accounting Manager,1,1,"98,861.30","8,000",8,1,1,0
2016,GO Northern Europe corporate,Finance,Accountant 1,1,1,"36,207.47","8,000",9.5,0,0,1
2016,GO Northern Europe corporate,Finance,Accountant 2,4,4,"273,556.66","7,750",8.5,0,0,1
2016,GO Northern Europe corporate,Finance,Accounting Clerk,3,3,"109,994.46","2,750",4,0,0,0
2016,GO Northern Europe corporate,Marketing,Vice-President of Marketing,1,1,"204,792.55","12,500",4,0,0,0
2016,GO Northern Europe corporate,Marketing,Marketing Manager,1,1,"78,576.98",,,0,0,0
2016,GO Northern Europe corporate,Marketing,Marketing Specialist,3,3,"132,828.84","14,750",18.5,1,0,1
2016,GO Northern Europe corporate,Sales (Corporate),Vice-President of Sales Management,1,1,"202,158.42","12,500",4,0,0,0
2016,GO Northern Europe corporate,Sales (Corporate),Product Manager,2,2,"139,250.69","9,750",12.5,1,0,1
2016,GO Northern Europe corporate,Sales (Corporate),Product Technician,2,2,"87,851.32","17,250",19.5,0,0,0
2016,GO Northern Europe corporate,Procurement,Procurement Manager,1,1,"86,170.11",,,0,0,0
2016,GO Northern Europe corporate,Procurement,Procurement Coordinator,1,1,"46,486.86",,,0,0,0
2016,GO Northern Europe corporate,Procurement,Procurement Clerk,2,2,"76,023",,,0,0,0
2016,GO Northern Europe corporate,Information Services and Technology,Vice-President of Information Technology,1,1,"201,011.56","12,500",4,0,0,0
2016,GO Northern Europe corporate,Information Services and Technology,Information Technology Manager,1,1,"102,414.37",,,0,0,0
2016,GO Northern Europe corporate,Information Services and Technology,System Analyst,0,0,"5,352.27",500,1.5,0,0,1
2016,GO Northern Europe corporate,Information Services and Technology,Software Engineer,2,2,"145,614.44",,,0,0,0
2016,GO Northern Europe corporate,Information Services and Technology,Computer Operator,0,0,,,,0,0,0
2016,GO Northern Europe corporate,Executive Offices,Executive Vice-President,1,1,"237,736.43","12,500",4,0,0,0
2016,GO Northern Europe corporate,Production and Distribution,Regional Manager,1,1,,,,1,1,0
2016,GO Northern Europe operations,Production and Distribution,Regional Manager,,,"102,322.75","4,250",6,,,
2016,GO Northern Europe operations,Production and Distribution,Franchise Distribution Manager,1,1,"63,565","7,750",10.5,0,0,1
2016,GO Northern Europe operations,Production and Distribution,Warehouse Manager,1,1,"52,091.42","2,000",2,0,1,0
2016,GO Northern Europe operations,Production and Distribution,Warehouse Worker,4,4,"125,988.92","3,750",11.5,1,0,2
2016,GO Northern Europe operations,Production and Distribution,Warehouse Assistant Manager,1,1,"54,139.98","4,200",7,0,1,0
2016,GO Northern Europe operations,Customer Service,Customer Service Manager,1,1,"116,636.95",,,0,0,0
2016,GO Northern Europe operations,Customer Service,Customer Service Coordinator,2,2,"90,241.33","4,750",9,2,0,2
2016,GO Northern Europe operations,Customer Service,Customer Service Representative,4,4,"183,629.78","12,700",14,0,0,0
2016,GO Northern Europe operations,Sales,Regional Sales Manager,1,1,"149,369.26","4,500",5,0,0,0
2016,GO Northern Europe operations,Sales,District Sales Manager,1,1,"125,237.74","4,500",5,0,0,0
2016,GO Northern Europe operations,Sales,Branch Sales Manager,3,3,"290,586.63","13,500",15,0,0,0
2016,GO Northern Europe operations,Sales,Level 1 Sales Representative,7,7,"503,612.36","60,000",74,1,0,3
2016,GO Northern Europe operations,Sales,Level 2 Sales Representative,4,4,"445,904.90","18,000",20,0,0,0
2016,GO Northern Europe operations,Sales,Level 3 Sales Representative,5,5,"689,365.95","22,500",25,0,0,0
2016,GO Northern Europe operations,Operations,General Manager of Operations,1,1,"200,644.84","12,500",4,0,0,0
2016,GO Southern Europe corporate,Human Resources,Vice-President of Human Resources,1,1,"198,602.82","12,500",4,0,0,0
2016,GO Southern Europe corporate,Human Resources,Human Resources Administrator,1,1,"51,058.02",,,0,0,0
2016,GO Southern Europe corporate,Human Resources,Benefit Specialist,1,1,"42,921.59",,,0,0,0
2016,GO Southern Europe corporate,Human Resources,Human Resources Clerk,2,2,"75,156.68",,,0,0,0
2016,GO Southern Europe corporate,Finance,Controller,1,1,"197,499.55","12,500",4,0,0,0
2016,GO Southern Europe corporate,Finance,Finance Manager,1,1,"141,766.96",,,0,0,0
2016,GO Southern Europe corporate,Finance,Financial Analyst,1,1,"74,759.16",,,0,0,0
2016,GO Southern Europe corporate,Finance,Budget Analyst,1,1,"53,363.42",,,0,0,0
2016,GO Southern Europe corporate,Finance,Payroll Clerk,1,1,"32,695.34","2,250",3,0,0,0
2016,GO Southern Europe corporate,Finance,Accounting Manager,1,1,"119,876.09",,,0,0,0
2016,GO Southern Europe corporate,Finance,Accountant 1,2,2,"104,298.43",,,0,0,0
2016,GO Southern Europe corporate,Finance,Accountant 2,3,3,"182,936.01","7,750",8.5,0,0,1
2016,GO Southern Europe corporate,Finance,Accounting Clerk,2,2,"73,360.79","2,250",3,0,0,0
2016,GO Southern Europe corporate,Marketing,Vice-President of Marketing,1,1,"198,880.36","12,500",4,0,0,0
2016,GO Southern Europe corporate,Marketing,Marketing Manager,1,1,"75,291",,,0,0,0
2016,GO Southern Europe corporate,Marketing,Marketing Specialist,2,2,"86,693.69","2,250",3,0,0,0
2016,GO Southern Europe corporate,Sales (Corporate),Vice-President of Sales Management,1,1,"197,754.48","12,500",4,0,0,0
2016,GO Southern Europe corporate,Sales (Corporate),Product Manager,2,2,"184,308.02",250,1,0,0,1
2016,GO Southern Europe corporate,Sales (Corporate),Product Technician,2,2,"97,471.39","9,500",10,0,0,0
2016,GO Southern Europe corporate,Procurement,Procurement Manager,1,1,"83,346.53",,,0,0,0
2016,GO Southern Europe corporate,Procurement,Procurement Coordinator,2,2,"99,899.38",,,0,0,0
2016,GO Southern Europe corporate,Procurement,Procurement Clerk,1,1,"32,210.36","2,750",4,0,0,0
2016,GO Southern Europe corporate,Information Services and Technology,Vice-President of Information Technology,1,1,"197,253.36","12,500",4,0,0,0
2016,GO Southern Europe corporate,Information Services and Technology,Information Technology Manager,1,1,"84,437.37",,,0,0,0
2016,GO Southern Europe corporate,Information Services and Technology,System Analyst,1,1,"38,844.72",250,1,0,0,0
2016,GO Southern Europe corporate,Information Services and Technology,Software Engineer,2,2,"138,626.28",,,0,0,0
2016,GO Southern Europe corporate,Information Services and Technology,Computer Operator,0,1,"16,350.09","6,000",6.5,0,0,1
2016,GO Southern Europe corporate,Executive Offices,Executive Vice-President,1,1,"232,519.19","12,500",4,0,0,0
2016,GO Southern Europe corporate,Production and Distribution,Regional Manager,1,1,,,,0,0,0
2016,GO Southern Europe operations,Production and Distribution,Regional Manager,,,"111,567.98",,,,,
2016,GO Southern Europe operations,Production and Distribution,Franchise Distribution Manager,1,1,"85,958.88",,,0,0,0
2016,GO Southern Europe operations,Production and Distribution,Warehouse Manager,1,1,"69,977.79",,,0,0,0
2016,GO Southern Europe operations,Production and Distribution,Warehouse Worker,4,4,"143,988.43","3,700",11,1,0,0
2016,GO Southern Europe operations,Production and Distribution,Warehouse Assistant Manager,1,1,"57,153.78",,,0,0,0
2016,GO Southern Europe operations,Customer Service,Customer Service Manager,1,1,"93,457.78",,,0,0,0
2016,GO Southern Europe operations,Customer Service,Customer Service Coordinator,1,1,"46,670.40",,,1,1,0
2016,GO Southern Europe operations,Customer Service,Customer Service Representative,5,5,"194,463.96","27,650",35.5,1,0,3
2016,GO Southern Europe operations,Sales,Regional Sales Manager,1,1,"132,468.61","4,500",5,0,0,0
2016,GO Southern Europe operations,Sales,Branch Sales Manager,3,3,"268,793.26","21,500",23,0,0,0
2016,GO Southern Europe operations,Sales,Level 1 Sales Representative,5,5,"416,632.41","30,250",35,0,0,0
2016,GO Southern Europe operations,Sales,Level 2 Sales Representative,4,4,"458,733.59","25,500",30,1,0,1
2016,GO Southern Europe operations,Sales,Level 3 Sales Representative,4,4,"554,744.67","18,000",20,0,0,0
2016,GO Southern Europe operations,Operations,General Manager of Operations,1,1,"200,015.62","12,500",4,0,0,0
2017,GO Americas corporate,Human Resources,Vice-President of Human Resources,1,1,"154,325.51","13,500",5,0,0,0
2017,GO Americas corporate,Human Resources,Human Resources Administrator,1,1,"37,581.71",,,0,0,0
2017,GO Americas corporate,Human Resources,Benefit Specialist,2,2,"54,050.23",,,1,0,0
2017,GO Americas corporate,Human Resources,Human Resources Clerk,2,2,"47,418.40",,,0,0,0
2017,GO Americas corporate,Finance,Controller,1,1,"134,393.93","13,500",5,0,0,0
2017,GO Americas corporate,Finance,Finance Manager,1,1,"108,356.54",,,0,0,0
2017,GO Americas corporate,Finance,Financial Analyst,1,1,"53,141.46",,,0,0,0
2017,GO Americas corporate,Finance,Budget Analyst,1,1,"41,796.62",,,0,0,0
2017,GO Americas corporate,Finance,Payroll Clerk,3,3,"81,160.46","6,000",9,0,0,2
2017,GO Americas corporate,Finance,Accounting Manager,1,1,"86,981.21",,,0,0,0
2017,GO Americas corporate,Finance,Accountant 1,1,1,"36,389.34",,,0,0,0
2017,GO Americas corporate,Finance,Accountant 2,6,6,"372,542.73",,,0,0,0
2017,GO Americas corporate,Finance,Accounting Clerk,6,6,"145,948.78","4,000",5.5,1,0,1
2017,GO Americas corporate,Marketing,Vice-President of Marketing,1,1,"131,089.29","13,500",5,0,0,0
2017,GO Americas corporate,Marketing,Marketing Manager,1,1,"37,680.93",,,0,0,0
2017,GO Americas corporate,Marketing,Marketing Specialist,2,2,"72,299.51","4,500",6,0,0,0
2017,GO Americas corporate,Sales (Corporate),Vice-President of Sales Management,1,1,"153,835.54","13,500",5,0,0,0
2017,GO Americas corporate,Sales (Corporate),Product Manager,2,2,"89,266.81",,,0,0,0
2017,GO Americas corporate,Sales (Corporate),Product Technician,2,2,"54,288.61","10,000",12,0,0,0
2017,GO Americas corporate,Procurement,Procurement Manager,1,1,"44,136.47",,,0,0,0
2017,GO Americas corporate,Procurement,Procurement Coordinator,1,1,"32,077.97",,,0,0,0
2017,GO Americas corporate,Procurement,Procurement Clerk,2,2,"47,724.77",,,0,0,0
2017,GO Americas corporate,Information Services and Technology,Vice-President of Information Technology,1,1,"152,266.26","13,500",5,0,0,0
2017,GO Americas corporate,Information Services and Technology,Information Technology Manager,1,1,"76,010.91",,,0,0,0
2017,GO Americas corporate,Information Services and Technology,System Analyst,1,1,"31,500.21",,,0,0,0
2017,GO Americas corporate,Information Services and Technology,Software Engineer,2,2,"96,039.04",,,0,0,0
2017,GO Americas corporate,Information Services and Technology,Computer Operator,2,2,"48,059.22",,,0,0,0
2017,GO Americas corporate,Executive Offices,Executive Vice-President,1,1,"150,085.26","13,500",5,0,0,0
2017,GO Americas corporate,Production and Distribution,Regional Manager,1,1,,,,0,0,0
2017,GO Americas corporate,Executive Offices,Chief Executive Officer,1,1,"218,703.80","13,500",5,0,0,0
2017,GO Americas corporate,Executive Offices,Chief Financial Officer,1,1,"186,927.73","13,500",5,0,0,0
2017,GO Americas operations,Production and Distribution,Regional Manager,,,"98,943.76",,,,,
2017,GO Americas operations,Production and Distribution,Franchise Distribution Manager,1,1,"47,248.12",,,0,0,0
2017,GO Americas operations,Production and Distribution,Warehouse Manager,4,4,"179,538.18",,,0,0,0
2017,GO Americas operations,Production and Distribution,Warehouse Worker,13,13,"306,192.98","9,700",30,2,0,3
2017,GO Americas operations,Production and Distribution,Warehouse Assistant Manager,4,4,"150,024.02",,,0,0,0
2017,GO Americas operations,Customer Service,Customer Service Manager,1,1,"73,819.94",,,0,0,0
2017,GO Americas operations,Customer Service,Customer Service Coordinator,4,4,"149,037.07",,,0,0,0
2017,GO Americas operations,Customer Service,Customer Service Representative,7,8,"218,314.47","35,000",42,1,0,2
2017,GO Americas operations,Sales,Regional Sales Manager,1,1,"104,431.65","4,500",5,0,0,0
2017,GO Americas operations,Sales,District Sales Manager,2,2,"159,806.27","9,000",10,0,0,0
2017,GO Americas operations,Sales,Branch Sales Manager,8,8,"524,989.90","31,500",35,0,0,0
2017,GO Americas operations,Sales,Level 1 Sales Representative,10,11,"547,989.04","45,000",50,0,0,0
2017,GO Americas operations,Sales,Level 2 Sales Representative,6,7,"463,480.62","27,000",30,0,0,0
