,customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
1386,32669,36,5,36,1,0,0,0,70,42335.0,7,41,48,0,0,0,0,9,20,0.0
1387,27454,41,16,41,1,0,0,0,64,40706.0,7,-3,0,1,1,1,0,5,29,0.0
1388,39433,22,0,22,0,0,0,0,57,45710.0,2,30,36,2,0,0,0,9,32,0.0
1389,32875,45,15,45,0,0,0,0,25,42403.0,3,-3,0,7,0,0,0,22,52,0.0
1390,53093,28,2,28,1,0,0,0,52,51815.0,5,29,36,3,0,4,4,7,40,10.552
1391,15825,46,18,46,1,0,0,0,43,34847.0,5,41,48,4,4,3,1,14,42,7.752999999999999
1392,13316,33,9,33,1,0,0,0,61,32651.0,2,16,24,1,1,3,1,10,28,7.586
1393,99987,38,8,38,1,0,0,0,61,69627.0,3,39,48,1,2,4,1,11,26,10.686
1394,9652,35,5,35,1,0,0,0,49,31313.0,2,12,24,3,1,3,2,15,35,12.944
1395,55831,45,14,45,0,0,0,0,52,53204.0,2,40,48,3,0,5,2,8,38,10.234
1396,56155,45,15,45,0,0,0,0,43,53216.0,6,22,24,4,0,5,12,10,45,18.684
1397,53173,42,9,42,0,0,0,0,55,51941.0,2,-5,0,2,3,0,0,11,32,0.0
1398,54384,50,19,50,1,0,0,0,59,52523.0,2,7,12,1,2,4,3,11,29,9.779
1399,15355,37,7,37,1,0,0,0,63,34517.0,7,40,48,1,1,0,0,13,22,0.0
1400,60394,47,18,47,1,0,0,0,63,55102.0,7,25,36,1,0,4,2,14,22,9.294
1401,5825,43,14,43,1,0,0,0,58,28279.0,6,27,36,2,4,0,0,11,29,0.0
1402,59629,32,6,32,1,0,0,0,43,54921.0,7,40,48,4,1,4,3,12,44,10.937
1403,8036,31,0,31,0,0,0,0,64,30090.0,5,17,24,1,1,1,1,11,24,7.782
1404,25234,44,13,44,0,0,0,0,62,39428.0,7,36,48,1,1,1,1,8,28,7.9689999999999985
1405,12372,39,11,39,1,0,0,0,62,32206.0,6,40,48,1,0,0,0,9,27,0.0
1406,53089,24,0,24,0,0,0,0,36,51805.0,4,26,36,5,4,0,0,14,48,0.0
1407,11702,49,19,49,1,0,0,0,63,31988.0,4,22,24,1,3,3,1,12,24,8.872
1408,1104,69,39,69,1,0,0,0,56,21355.0,6,22,24,2,3,1,1,7,36,9.232
1409,55670,42,11,42,0,0,0,0,57,53184.0,5,30,36,2,0,4,2,12,29,11.018
1410,51004,45,16,45,0,0,0,0,42,50977.0,3,36,48,4,1,0,0,14,42,0.0
1411,13101,59,26,59,1,0,0,0,59,32409.0,3,-1,0,1,3,0,0,17,23,0.0
1412,36121,29,0,29,1,0,0,0,60,44397.0,7,6,12,1,1,0,0,12,27,0.0
1413,6086,38,12,38,1,0,0,0,58,28313.0,5,24,36,2,0,0,0,11,29,0.0
1414,37573,31,5,31,1,0,0,0,65,45092.0,3,22,24,1,1,0,0,10,23,0.0
1415,21426,59,31,59,1,0,0,0,49,38036.0,4,12,24,3,3,0,0,10,40,0.0
1416,12093,44,15,44,1,0,0,0,58,32232.0,7,40,48,1,1,3,1,15,26,8.786
1417,18361,41,13,41,1,0,0,0,49,35944.0,2,30,36,3,0,0,0,6,43,0.0
1418,57579,43,16,43,1,0,0,0,60,53960.0,3,40,48,1,4,2,1,11,27,9.549
1419,10905,42,14,42,1,0,0,0,57,31872.0,5,13,24,2,1,1,1,8,33,11.279000000000002
1420,8537,38,14,38,0,0,0,0,43,30646.0,4,22,24,4,2,3,2,9,46,8.62
1421,26351,52,25,52,0,0,0,0,53,39860.0,6,38,48,2,1,0,0,9,37,0.0
1422,39466,42,10,42,1,0,0,0,49,45764.0,3,7,12,3,4,0,0,8,42,0.0
1423,13551,33,3,33,1,0,0,0,41,32913.0,7,14,24,5,2,4,2,10,48,12.273
1424,10959,64,37,64,1,0,0,0,48,31865.0,5,13,24,3,1,0,0,20,30,0.0
1425,9534,41,15,41,0,0,0,0,56,31317.0,2,8,12,2,3,1,1,11,31,7.826
1426,59514,49,22,49,0,0,0,0,54,54896.0,3,25,36,2,0,0,0,7,37,0.0
1427,2184,49,20,49,0,0,0,0,65,24393.0,2,18,24,1,0,2,1,4,29,7.324
1428,46027,57,30,57,0,0,0,0,61,48158.0,2,22,24,1,3,0,0,10,27,0.0
1429,20020,50,25,50,0,0,0,0,59,37117.0,2,12,24,1,0,4,1,9,30,9.182
1430,15190,45,17,45,1,0,0,0,56,34099.0,6,32,36,2,1,0,0,13,30,0.0
1431,53505,39,12,39,1,0,0,0,45,51927.0,4,37,48,4,1,3,1,15,39,12.833
1432,12454,41,12,41,1,0,0,0,66,32237.0,5,22,24,0,2,3,2,9,23,11.515
1433,53331,52,23,52,0,0,0,0,62,51890.0,2,26,36,1,0,0,0,11,26,0.0
1434,5215,38,8,38,1,0,0,0,62,27333.0,4,21,24,1,1,4,4,12,24,11.998
1435,36351,25,0,25,0,0,0,0,64,44441.0,3,40,48,1,0,0,0,10,25,0.0
1436,20130,33,1,33,0,0,0,0,44,37268.0,5,40,48,4,4,6,2,8,47,8.684
1437,6148,36,2,36,0,0,0,0,58,28282.0,5,14,24,2,0,0,0,4,37,0.0
1438,13463,68,38,68,0,0,0,0,61,32760.0,2,-5,0,1,4,0,0,7,30,0.0
1439,14671,38,11,38,0,0,0,0,64,33911.0,4,28,36,0,3,0,0,8,27,0.0
1440,52226,22,0,22,1,0,0,0,59,51547.0,3,10,12,1,1,0,0,9,31,0.0
1441,21492,80,49,80,1,0,0,0,48,38025.0,3,20,24,3,0,0,0,10,40,0.0
1442,60196,50,18,50,1,0,0,0,57,54978.0,5,12,24,2,1,1,1,6,35,7.437
1443,84299,36,8,36,1,0,0,0,69,63771.0,7,17,24,0,2,3,1,13,16,11.899
1444,5172,38,9,38,1,0,0,0,77,27281.0,6,5,12,1,1,0,0,5,17,0.0
1445,900,23,0,23,1,0,0,0,77,20151.0,6,5,12,1,0,0,0,7,14,0.0
1446,54091,43,17,43,0,0,0,0,53,52547.0,4,40,48,3,2,2,1,16,29,10.216
1447,44696,39,10,39,1,0,0,0,55,47970.0,7,19,24,2,0,3,3,14,30,9.859
1448,50058,57,29,57,1,0,0,0,51,50804.0,6,12,24,3,0,4,1,11,37,13.066
1449,26154,23,0,23,0,0,0,0,51,39890.0,3,10,12,3,4,0,0,9,38,0.0
1450,1400,33,4,33,0,0,0,0,65,22775.0,6,12,24,1,0,2,1,7,26,7.849
1451,2741,49,17,49,0,0,0,0,60,25338.0,7,15,24,1,1,2,1,13,25,11.199000000000002
1452,12786,27,0,27,1,0,0,0,49,32179.0,3,12,24,3,0,3,2,12,38,12.302
1453,31570,36,6,36,0,0,0,0,28,42036.0,3,16,24,7,0,0,0,16,55,0.0
1454,55085,44,11,44,0,0,0,0,53,52717.0,3,38,48,2,0,0,0,8,37,0.0
1455,30636,33,6,33,0,0,0,0,53,41408.0,4,22,24,3,0,2,2,11,34,13.166
1456,17375,50,19,50,0,0,0,0,53,35421.0,5,24,36,2,0,4,3,20,26,10.397
1457,47153,20,0,20,0,0,0,0,61,48660.0,6,20,24,1,1,1,27,11,27,34.334
1458,93909,64,32,64,1,0,0,0,43,67486.0,1,40,48,4,3,0,7,15,40,14.975
1459,25061,53,19,53,1,0,0,0,55,39252.0,5,39,48,2,0,3,2,14,29,9.715
1460,43363,20,0,20,1,0,0,0,45,47196.0,7,18,24,4,0,0,0,10,43,0.0
1461,45435,53,22,53,1,0,0,0,45,47951.0,2,20,24,4,7,0,0,10,43,0.0
1462,46602,33,3,33,1,0,0,0,56,48599.0,4,29,36,2,1,4,1,18,25,7.729
1463,5467,45,19,45,0,0,0,0,32,27920.0,2,22,24,6,0,4,2,16,50,9.779
1464,36158,31,0,31,1,0,0,0,58,44381.0,3,41,48,2,0,1,7,14,27,15.683
1465,24659,53,21,53,0,0,1,0,51,39107.0,6,40,48,3,0,2,1,5,42,8.293
1466,21736,20,0,20,0,0,0,1,53,38042.0,6,15,24,2,1,3,3,13,32,9.904
1467,86666,60,32,60,1,0,0,0,48,64670.0,4,23,24,3,2,3,2,15,35,8.513
1468,30232,43,12,43,0,0,0,0,53,41285.0,4,14,24,3,3,4,3,10,35,9.298
1469,55101,30,0,30,0,0,0,0,63,52660.0,7,39,48,1,0,0,0,10,26,0.0
1470,12406,32,0,32,1,0,0,0,47,32194.0,6,8,12,3,0,0,0,8,43,0.0
1471,4670,30,5,30,1,0,0,0,62,26983.0,4,29,36,1,0,4,2,8,29,11.091
1472,62155,36,9,36,1,0,0,0,59,55535.0,5,10,12,2,0,0,0,12,28,0.0
1473,43002,34,2,34,0,0,0,0,55,46993.0,5,17,24,2,1,0,0,12,32,0.0
1474,24708,34,7,34,0,0,0,0,63,39160.0,5,22,24,1,2,2,2,13,22,9.386
1475,37123,36,4,36,0,0,0,0,50,44659.0,4,0,12,3,3,0,0,8,40,0.0
1476,32604,33,6,33,0,0,0,0,36,42337.0,5,40,48,5,0,2,1,14,49,9.35
1477,41835,30,5,30,1,0,0,1,55,46585.0,3,7,12,2,3,1,14,15,29,20.883000000000006
1478,20256,39,8,39,0,0,0,0,62,37493.0,3,-1,0,1,0,0,0,9,28,0.0
1479,11967,28,0,28,1,0,0,0,66,32153.0,6,22,24,1,0,2,1,9,23,10.397
1480,13832,25,0,25,1,0,0,0,62,33307.0,6,41,48,1,1,3,1,8,28,9.379
1481,25130,27,0,27,1,0,0,0,37,39427.0,2,29,36,5,2,2,1,12,49,8.282
1482,13318,67,34,67,0,0,0,0,63,32712.0,1,-5,0,1,0,1,0,11,24,0.0
1483,45720,32,3,32,1,0,0,0,67,48038.0,4,14,24,0,1,0,0,8,23,0.0
1484,39542,42,11,42,1,0,0,0,70,45804.0,3,23,36,0,1,0,0,11,17,0.0
1485,27840,24,0,24,1,0,0,0,53,40936.0,6,15,24,3,5,0,0,14,31,0.0
1486,21249,19,0,19,0,0,0,0,52,37854.0,5,5,12,3,0,2,1,11,36,7.412000000000001
1487,48202,25,0,25,1,0,0,0,66,49793.0,6,14,24,0,0,0,0,6,27,0.0
1488,20591,34,3,34,0,0,0,0,71,37479.0,6,26,36,0,1,3,1,15,12,7.342
1489,38827,52,22,52,0,0,0,0,52,45614.0,1,-6,0,3,1,0,0,11,36,0.0
1490,26944,41,10,41,1,0,0,0,52,40368.0,3,20,24,3,1,4,17,7,40,23.805
1491,4885,49,25,49,1,0,0,0,60,27030.0,2,29,36,1,0,1,1,11,27,7.816
1492,17110,50,22,50,1,0,0,0,50,35339.0,5,19,24,3,0,3,18,8,40,24.954
1493,96162,40,10,40,0,0,0,0,61,67986.0,4,40,48,1,0,4,19,10,28,26.622
1494,11147,34,3,34,1,0,0,0,40,31910.0,6,12,24,5,0,0,0,13,46,0.0
1495,60437,50,20,50,0,0,0,0,60,55101.0,5,40,48,1,1,0,0,9,30,0.0
1496,75818,31,5,31,0,0,0,0,47,60262.0,3,31,36,3,1,4,2,20,31,12.781
1497,44946,36,6,36,0,0,0,0,61,47958.0,5,21,24,1,0,2,1,6,31,7.822
1498,19858,52,21,52,1,0,0,0,69,37143.0,1,-5,0,0,3,0,0,9,20,0.0
1499,55672,44,13,44,0,0,0,0,53,53201.0,2,15,24,2,4,0,0,11,35,0.0
1500,34139,20,0,20,0,0,0,0,33,42719.0,7,0,12,6,1,0,0,12,53,0.0
1501,46548,31,2,31,1,0,0,1,38,48457.0,3,33,36,5,3,2,10,15,46,16.644000000000002
1502,18425,48,21,48,1,0,0,0,67,35861.0,5,21,24,0,0,6,3,10,21,12.368
1503,13639,47,19,47,1,0,0,0,51,33033.0,3,8,12,3,3,2,1,11,36,7.341
1504,55846,54,24,54,1,0,0,0,54,53215.0,4,-1,0,2,0,1,0,10,35,0.0
1505,47222,39,7,39,1,0,0,0,48,48697.0,3,30,36,3,2,3,1,19,32,10.499
1506,17972,49,21,49,0,0,0,0,51,35401.0,5,41,48,3,1,0,6,8,39,12.765999999999998
1507,22736,41,14,41,0,0,0,0,49,38155.0,2,29,36,3,0,1,3,18,32,9.588
1508,36577,39,8,39,1,0,0,0,70,44402.0,4,13,24,0,1,3,2,11,18,10.719
1509,30804,25,0,25,0,0,0,0,68,41574.0,7,40,48,0,2,2,1,10,21,12.822
1510,42815,26,0,26,1,0,0,0,57,46817.0,5,12,24,2,0,2,1,11,31,7.699
1511,17265,28,0,28,1,0,0,0,61,35264.0,5,22,24,1,1,2,1,10,28,10.609000000000002
1512,12035,38,9,38,1,0,0,0,63,32222.0,5,-6,0,1,0,0,0,9,27,0.0
1513,7530,32,3,32,0,0,0,0,65,29916.0,7,0,12,0,0,0,0,5,29,0.0
1514,28917,46,18,46,1,0,0,0,57,40977.0,6,30,36,2,4,4,3,9,33,10.108
1515,4342,16,0,16,1,0,0,0,55,26972.0,3,33,36,2,0,3,2,11,32,10.303
1516,110597,39,9,39,0,0,0,0,60,73220.0,2,26,36,1,5,3,1,13,26,11.517
1517,8484,42,12,42,0,0,0,0,41,30470.0,5,13,24,4,0,0,0,6,51,0.0
1518,48847,62,38,62,1,0,0,0,32,50141.0,3,12,24,6,1,3,2,11,56,9.805
1519,21251,36,7,36,1,0,0,0,55,37940.0,6,41,48,2,1,2,1,11,32,8.363
1520,50025,24,0,24,0,0,0,0,50,50751.0,6,22,24,3,1,2,2,11,37,9.802
1521,47468,22,0,22,0,0,0,0,63,49013.0,6,20,24,1,1,2,1,5,30,11.84
1522,8425,31,7,31,0,0,0,0,57,30466.0,4,12,24,2,1,0,0,13,29,0.0
1523,5412,36,1,36,0,0,0,0,64,27846.0,3,36,48,0,1,4,1,14,20,11.303
1524,13031,44,14,44,0,0,0,0,59,32358.0,6,22,24,2,0,4,1,9,31,7.806
1525,35887,36,4,36,0,0,0,0,54,44443.0,4,5,12,2,4,3,2,9,36,8.533999999999999
1526,43381,32,2,32,1,0,0,0,68,47151.0,3,20,24,0,3,0,0,8,23,0.0
1527,15692,19,0,19,0,0,0,0,49,34830.0,2,40,48,3,0,4,3,11,39,9.36
1528,59015,45,21,45,1,0,0,0,70,54567.0,2,22,24,0,0,2,1,8,21,8.658999999999999
1529,30023,21,0,21,0,0,0,0,53,41064.0,6,31,36,2,0,4,4,10,35,11.682
1530,34710,47,20,47,1,0,0,0,53,43220.0,2,29,36,3,3,2,1,9,36,10.652
1531,50910,35,7,35,1,0,0,0,42,51014.0,6,41,48,4,0,3,2,12,44,9.246
1532,16047,30,0,30,1,0,0,0,60,35042.0,7,20,24,1,0,0,0,8,31,0.0
1533,28728,33,2,33,0,0,0,0,58,41008.0,3,29,36,2,6,2,1,12,29,13.097
1534,73353,33,8,33,1,0,0,0,45,58734.0,2,20,24,4,0,3,2,10,44,10.093
1535,53798,36,10,36,1,0,0,0,55,52224.0,7,-1,0,2,2,0,0,8,35,0.0
1536,35229,32,4,32,0,0,0,0,58,43804.0,7,35,36,2,0,0,0,5,35,0.0
1537,25082,46,13,46,0,0,0,0,57,39345.0,7,39,48,2,0,4,2,11,30,11.227
1538,3087,44,13,44,1,0,0,0,44,25870.0,6,21,24,4,0,2,2,13,41,11.087
1539,52493,59,30,59,0,0,0,0,53,51528.0,2,23,36,2,0,5,19,7,38,26.478
1540,98468,54,24,54,1,0,0,0,40,69186.0,6,21,24,5,0,6,27,14,44,34.058
1541,55091,29,3,29,1,0,0,0,41,52677.0,5,14,24,5,0,0,0,17,41,0.0
1542,5112,43,12,43,0,0,0,0,51,27250.0,5,40,48,3,0,3,3,3,44,14.498
1543,42365,43,16,43,0,0,0,0,63,46582.0,7,12,24,1,1,3,2,11,24,12.56
1544,52074,45,13,45,1,0,0,0,56,51486.0,4,8,12,2,0,3,3,14,28,9.695
1545,39653,26,0,26,0,0,0,0,41,45852.0,4,6,12,4,1,4,2,19,39,10.221
1546,10595,41,11,41,0,0,0,0,46,31950.0,6,28,36,4,1,1,1,9,43,7.857
1547,81841,37,6,37,1,0,0,0,60,62646.0,4,17,24,1,0,2,1,15,23,11.417
1548,11695,39,8,39,1,0,0,0,55,31970.0,6,30,36,2,2,3,1,13,30,10.079
1549,63304,44,13,44,0,0,0,0,38,55646.0,3,22,24,5,3,4,2,19,42,13.515999999999998
1550,50789,44,19,44,0,0,0,0,51,50953.0,3,15,24,3,2,5,3,15,33,11.681
1551,12936,24,0,24,0,0,0,0,51,32367.0,3,6,12,3,2,5,4,7,41,10.262
1552,2096,42,15,42,1,0,0,0,73,24124.0,2,0,12,0,3,3,1,7,18,7.456
1553,46408,39,8,39,0,0,0,0,34,48461.0,7,37,48,5,0,2,1,17,47,10.192
1554,49597,55,26,55,0,0,0,0,66,50610.0,5,33,36,0,0,0,0,9,24,0.0
1555,99070,34,4,34,1,0,0,0,57,69227.0,3,5,12,2,0,4,1,13,28,11.933
1556,26857,50,17,50,0,0,0,0,65,40343.0,7,9,12,0,0,2,1,8,25,9.122
1557,56125,30,0,30,0,0,0,0,68,53204.0,4,38,48,0,0,0,0,6,24,0.0
1558,40579,30,0,30,1,0,0,0,47,46398.0,4,20,24,4,0,0,0,13,39,0.0
1559,16344,39,7,39,1,0,1,0,61,35064.0,6,40,48,1,5,4,3,12,25,10.774
1560,1357,60,27,60,0,0,0,0,47,22710.0,6,22,24,3,1,1,1,15,37,7.267
1561,51709,43,14,43,1,0,0,0,66,51253.0,7,28,36,0,0,0,0,10,23,0.0
1562,18804,34,6,34,0,0,1,0,51,35877.0,7,12,24,3,1,3,10,12,35,17.038
1563,28138,23,0,23,0,0,0,0,63,40960.0,7,40,48,1,3,0,0,7,29,0.0
1564,30399,48,13,48,1,0,0,0,59,41328.0,2,41,48,2,0,0,2,5,35,9.315
1565,51202,58,29,58,0,0,0,0,53,51135.0,6,22,24,2,1,3,1,12,34,10.03
1566,31487,37,6,37,0,0,0,0,70,42014.0,4,-3,0,0,1,0,0,14,14,0.0
1567,42481,28,0,28,0,0,0,0,50,46650.0,3,22,24,3,0,0,0,11,38,0.0
1568,49782,36,6,36,1,0,0,0,30,50605.0,5,29,36,6,0,2,2,16,52,10.526
1569,28549,22,0,22,1,0,0,0,60,40990.0,6,29,36,1,5,4,1,10,28,7.616
1570,71979,28,0,28,1,0,0,0,60,58422.0,7,18,24,1,1,0,21,7,32,27.495
1571,10772,37,10,37,1,0,0,0,65,31880.0,7,31,36,0,0,0,0,5,29,0.0
1572,29645,45,17,45,0,0,0,0,64,41104.0,2,14,24,1,0,2,1,8,27,7.907
1573,30361,38,8,38,0,0,0,0,67,41317.0,5,9,12,0,1,0,0,10,21,0.0
1574,30695,37,6,37,0,0,0,0,55,41550.0,6,11,24,2,2,0,0,10,33,0.0
1575,33804,43,16,43,0,0,0,0,49,42649.0,3,32,36,3,0,2,2,11,38,9.935
1576,8557,36,8,36,0,0,0,0,62,30730.0,2,29,36,1,3,4,2,8,29,11.857
1577,58258,36,4,36,1,0,0,0,35,54424.0,4,31,36,6,2,0,0,16,48,0.0
1578,9940,47,19,47,0,0,0,0,52,31444.0,5,32,36,2,2,5,2,9,37,10.191
1579,326,29,0,29,0,0,0,0,62,17751.0,4,15,24,1,1,4,3,10,27,9.591
1580,38499,44,14,44,0,0,0,0,51,45479.0,7,6,12,3,1,0,0,8,39,0.0
1581,31019,49,19,49,0,0,0,0,47,41721.0,3,27,36,4,0,0,0,9,43,0.0
1582,60118,31,0,31,0,0,0,0,40,55017.0,3,18,24,5,0,0,0,8,50,0.0
1583,60083,39,12,39,0,0,0,0,55,54866.0,5,22,24,2,2,0,0,3,41,0.0
1584,8383,35,7,35,1,0,0,0,54,30387.0,3,15,24,2,3,0,0,9,35,0.0
1585,29355,41,9,41,0,0,0,0,45,41101.0,3,17,24,4,0,0,0,11,42,0.0
1586,23155,25,0,25,0,0,0,0,56,38236.0,5,14,24,2,0,0,0,12,30,0.0
1587,21508,42,16,42,1,0,0,0,51,38024.0,3,9,12,3,1,2,1,8,40,8.292
1588,42464,67,36,67,0,0,0,0,55,46642.0,3,8,12,2,0,0,0,11,33,0.0
1589,59273,32,5,32,1,0,0,0,65,54821.0,6,29,36,0,2,0,0,12,22,0.0
1590,8859,40,11,40,0,0,0,0,54,30983.0,4,31,36,2,1,2,1,10,34,9.074
1591,49522,42,12,42,1,0,0,0,35,50553.0,6,38,48,6,1,3,2,26,38,8.937000000000003
1592,51006,41,9,41,0,0,0,0,42,50977.0,3,12,24,4,0,3,1,14,42,9.949
1593,103009,31,0,31,0,0,0,0,48,70530.0,5,19,24,3,0,4,2,12,39,8.684
1594,36065,65,35,65,0,0,0,0,70,44416.0,4,18,24,0,0,4,2,9,20,10.589
1595,55692,33,2,33,0,0,0,0,46,53222.0,7,39,48,4,0,0,0,13,40,0.0
1596,36992,23,0,23,0,0,0,0,63,44713.0,6,28,36,1,0,4,1,10,25,7.37
1597,38675,28,0,28,0,0,0,0,74,45507.0,4,29,36,0,1,0,0,6,19,0.0
1598,41337,24,0,24,1,0,0,0,61,46563.0,7,-1,0,1,2,0,0,16,22,0.0
1599,15180,36,3,36,1,0,0,0,59,34060.0,4,6,12,2,0,0,0,7,33,0.0
1600,40773,32,4,32,1,0,0,0,66,46458.0,6,20,24,0,0,4,1,18,14,10.066
1601,34483,52,22,52,1,0,0,0,51,42654.0,3,14,24,3,0,0,0,16,32,0.0
1602,39988,38,8,38,1,0,0,0,57,45977.0,3,14,24,2,1,0,10,6,35,16.929000000000002
1603,56491,71,38,71,1,0,0,0,50,53419.0,2,13,24,3,2,0,0,5,43,0.0
1604,22912,37,7,37,0,0,0,0,67,38249.0,2,40,48,0,0,0,0,8,24,0.0
1605,40699,48,14,48,0,0,0,0,49,46542.0,7,40,48,3,1,2,1,18,31,8.658999999999999
1606,59092,42,7,42,1,0,0,0,49,54610.0,4,-5,0,3,2,0,0,11,39,0.0
1607,23606,67,34,67,0,0,0,0,43,38505.0,3,31,36,4,3,0,0,11,44,0.0
1608,3337,19,0,19,1,0,0,0,25,26080.0,7,39,48,7,1,3,1,22,51,7.569
1609,47522,30,0,30,1,0,0,0,55,48959.0,5,17,24,2,0,0,0,7,37,0.0
1610,30104,38,11,38,1,0,0,0,60,41328.0,6,35,36,1,2,0,0,6,32,0.0
1611,17876,23,0,23,0,0,0,0,58,35449.0,7,0,12,2,4,0,0,10,30,0.0
1612,58745,40,7,40,1,0,0,0,58,54635.0,3,28,36,2,1,0,0,12,29,0.0
1613,56991,38,7,38,1,0,0,0,39,53790.0,6,39,48,5,0,0,0,12,47,0.0
1614,50918,49,20,49,1,0,0,0,55,50999.0,4,-1,0,2,0,0,0,10,34,0.0
1615,50635,42,13,42,1,0,0,0,36,50925.0,5,29,36,5,0,1,1,9,53,12.556
1616,9653,25,0,25,1,0,0,0,49,31313.0,2,17,24,3,1,0,0,15,35,0.0
1617,6535,45,16,45,1,0,0,0,52,28537.0,5,-2,0,3,2,4,0,9,38,0.0
1618,20904,53,26,53,1,0,0,0,66,37658.0,3,-4,0,0,0,0,0,9,24,0.0
1619,53058,14,0,14,0,0,0,0,49,51777.0,7,29,36,3,1,2,2,14,36,11.418
1620,29014,27,0,27,1,0,0,0,37,40971.0,5,0,12,5,2,0,0,11,51,0.0
1621,18687,42,9,42,1,0,0,0,38,35919.0,6,-5,0,5,4,0,0,18,42,0.0
1622,40699,48,14,48,0,0,0,0,49,46542.0,7,40,48,3,1,2,1,18,31,8.658999999999999
1623,50970,27,0,27,1,0,0,0,50,50992.0,4,39,48,3,3,0,0,12,37,0.0
1624,26173,45,14,45,1,0,0,0,47,39924.0,3,23,24,3,1,0,0,12,40,0.0
1625,23698,41,11,41,1,0,0,0,57,38507.0,2,23,24,2,6,3,1,8,34,8.799
1626,38582,37,9,37,0,0,0,0,61,45499.0,3,25,36,1,3,0,0,14,23,0.0
1627,74628,59,30,59,0,0,0,0,31,59682.0,1,7,12,6,3,4,2,9,59,8.92
1628,4334,68,36,68,1,0,0,0,55,26972.0,2,0,12,2,3,0,0,11,32,0.0
1629,58160,35,7,35,1,0,0,0,57,54434.0,4,14,24,2,0,0,0,9,32,0.0
1630,43661,41,8,41,1,0,0,0,64,47351.0,6,33,36,0,0,4,10,10,24,16.889
1631,21984,53,26,53,0,0,0,0,66,37998.0,5,23,36,1,1,0,0,12,21,0.0
1632,42066,31,5,31,1,0,0,0,50,46635.0,5,40,48,3,0,0,0,20,29,0.0
1633,48460,34,4,34,0,0,0,0,61,49894.0,5,20,24,1,1,2,2,12,25,10.036
1634,11122,27,1,27,1,0,0,0,67,31927.0,6,5,12,0,0,0,0,6,26,0.0
1635,46267,54,24,54,0,0,0,0,60,48532.0,3,29,36,1,0,5,3,15,24,11.050999999999998
1636,6103,31,0,31,0,0,0,0,64,28316.0,4,12,24,1,0,3,1,12,22,12.332
1637,45930,48,17,48,1,0,0,0,63,48088.0,4,21,24,1,0,0,0,14,21,0.0
1638,60392,28,0,28,0,0,0,0,53,55062.0,3,12,24,3,0,4,8,4,42,14.874
1639,6014,25,0,25,0,0,0,0,55,28316.0,6,-1,0,2,0,0,0,13,31,0.0
1640,97104,42,14,42,1,0,0,0,57,68028.0,2,32,36,2,1,4,2,7,35,10.827
1641,29303,36,9,36,1,0,0,0,56,41064.0,6,40,48,2,0,5,3,15,28,9.895
1642,41739,43,12,43,1,0,0,0,42,46637.0,5,11,24,4,1,0,0,12,44,0.0
1643,18846,37,6,37,1,0,0,0,53,35912.0,7,14,24,3,0,3,2,9,36,10.928
1644,24436,12,0,12,0,0,0,0,57,38892.0,6,-4,0,2,1,0,0,8,34,0.0
1645,10820,46,15,46,1,0,0,0,57,31921.0,4,-4,0,2,2,0,0,15,26,0.0
1646,59450,40,10,40,1,0,0,0,80,54920.0,7,13,24,1,5,3,1,5,13,11.265999999999998
1647,61671,25,0,25,1,0,0,0,58,55336.0,7,36,48,2,1,0,0,9,31,0.0
1648,28300,36,9,36,0,0,0,0,67,40955.0,5,39,48,0,0,0,0,8,23,0.0
1649,6040,25,0,25,1,0,0,0,52,28274.0,5,6,12,3,1,3,1,19,27,9.482
1650,11244,42,9,42,1,0,0,0,49,32042.0,5,17,24,3,3,4,3,11,38,9.995
1651,16278,40,12,40,0,0,0,0,59,34955.0,3,22,24,1,1,5,2,10,30,10.121
1652,42035,41,14,41,0,0,0,0,56,46627.0,2,19,24,2,1,0,0,7,35,0.0
1653,41059,47,15,47,0,0,0,0,44,46602.0,4,11,24,4,0,0,0,16,38,0.0
1654,46658,42,10,42,1,0,0,0,64,48640.0,2,14,24,1,0,1,1,9,26,10.487
1655,59084,34,4,34,1,0,0,0,46,54648.0,3,10,12,4,3,0,0,13,39,0.0
1656,15384,39,13,39,0,0,0,0,45,34465.0,2,20,24,4,0,0,0,10,43,0.0
1657,32736,37,9,37,0,0,0,0,68,42305.0,7,40,48,0,4,3,2,9,21,11.36
1658,16123,42,9,42,0,0,0,0,61,35040.0,2,-4,0,1,1,0,0,10,27,0.0
1659,54584,35,7,35,0,0,0,0,52,52628.0,5,-2,0,3,2,0,0,10,37,0.0
1660,52480,29,3,29,0,0,0,0,46,51464.0,5,21,24,4,1,0,7,8,44,14.52
1661,6303,41,18,41,1,0,0,0,60,28285.0,3,24,36,1,0,4,3,5,34,10.174
1662,37502,20,0,20,1,0,0,0,59,45133.0,2,25,36,1,1,2,2,9,30,11.481
1663,20732,36,6,36,0,0,0,0,39,37467.0,4,11,24,5,0,0,0,9,51,0.0
1664,11163,30,0,30,1,0,0,0,50,31875.0,5,21,24,3,1,4,2,10,38,10.476
1665,30138,37,6,37,1,0,0,0,55,41283.0,4,29,36,2,2,2,1,13,31,11.312
1666,42975,20,0,20,0,0,0,0,58,47005.0,6,24,36,2,2,0,0,9,31,0.0
