user_id,utm_source,day,ad_click_timestamp,experimental_group
69655efa-e15b-4f19-b59a-26a4c246d735,google,3 - Wednesday,,B
697c2e50-de4b-4775-b497-5060d58b8a31,google,7 - Sunday,,A
6a057422-df09-4d34-90fe-00ea1d59139c,email,6 - Saturday,,B
6a165895-6335-4a54-9036-b901f6a2ae38,facebook,7 - Sunday,,B
6a487afc-fc49-43a1-91b5-1924603468dc,google,6 - Saturday,19:47,B
6a4e0c52-5eb1-4b82-b171-0c831e27da52,google,5 - Friday,0:32,A
6a777360-8dae-4f84-a922-98304bc11eb5,facebook,5 - Friday,,A
6ac2f05f-eae8-43d1-9faf-ba310c926223,google,4 - Thursday,,A
6ac76dc6-def0-4716-8d35-7ffd9aec54b5,facebook,3 - Wednesday,,A
6b025ca3-d306-4468-b98b-78dde09553d4,twitter,2 - Tuesday,,A
6b1371b2-9a0d-4b69-b0fa-596f4b9267c7,google,2 - Tuesday,22:25,A
6b306f07-fc3d-4b26-88e8-a043ba0b14ff,twitter,7 - Sunday,4:33,A
6b595f96-e478-4748-b2d5-12862c405814,twitter,4 - Thursday,,B
6b9ae8b0-f707-443d-bc99-7083a746b5f6,facebook,2 - Tuesday,,B
6ba6d9d8-2b5b-4725-b94a-ec1555a51234,google,3 - Wednesday,,B
6bad4994-e03a-48c0-b6b9-61fb59b2d09f,google,6 - Saturday,,A
6be39b17-afd2-4145-99e2-9f9b8f2c2eb3,twitter,5 - Friday,,A
6c0cac28-df40-4d86-9122-4157f22daa17,google,1 - Monday,,A
6c162da4-1eeb-4717-8f7f-3ef88f3be2ac,email,6 - Saturday,,A
6c46d0d5-a9ff-4042-b231-5716e40d2411,google,6 - Saturday,,B
6c4759c9-227f-4ba5-a21d-28f913d33cf5,google,5 - Friday,3:7,A
6c775569-b04a-4cbf-9ace-89e6dd4bdddb,email,2 - Tuesday,2:37,A
6c902d00-e285-4c30-8d5a-46daa5eac8be,facebook,7 - Sunday,1:17,A
6c994b4d-df51-4da6-8c70-96fd8a342076,google,4 - Thursday,,A
6cd685f6-076a-417a-baab-b980c3dfa937,facebook,5 - Friday,,A
6ce138e3-98b5-4611-8b5f-a8d9e2771c26,email,6 - Saturday,,B
6d3da975-c58c-4245-a251-51e1a2f529ce,facebook,2 - Tuesday,,A
6d472457-6fcf-4a49-aeb8-813e2d772837,email,3 - Wednesday,,A
6d4a20e0-52a9-4a35-ad3e-f1e1656e35e7,google,5 - Friday,,B
6d58c2bb-76e6-40dd-9b41-6b2c8e6fe1e6,facebook,1 - Monday,,B
6d62d29c-e84a-4830-a69e-7d02b4d39b58,twitter,4 - Thursday,,A
6da9513a-e7a4-4256-baa6-751d2f84f0bc,facebook,3 - Wednesday,9:32,B
6e222e6a-ef39-4770-a351-a3e2d6a81e40,facebook,3 - Wednesday,1:11,A
6e3c5a1e-236a-4ef2-a70b-cfb21cc13f45,facebook,6 - Saturday,,A
6e87edac-719e-4bbc-a5d9-74a875f8ab3e,google,6 - Saturday,3:45,B
6edda7dd-e0b7-4d9b-afaa-11aff26b5259,email,5 - Friday,15:33,A
6eeb879d-b568-4222-a609-9758c895817d,email,4 - Thursday,,A
6f016488-4584-4509-a44c-afded51b563d,facebook,5 - Friday,,B
6f17f855-74d3-465a-8f62-9af40f469a10,email,4 - Thursday,,B
6f2c6b45-e712-441f-8ace-a1ab6a2bd81b,twitter,4 - Thursday,7:5,B
6f385b22-4d91-4aa6-b2ec-fb88ac5ba2ec,google,6 - Saturday,18:13,B
6f45a421-07bd-4b06-8bc5-23a86bf8f9e4,google,5 - Friday,10:50,A
6f4bfbd7-b9f9-4c47-8b47-5e37b07604fa,facebook,6 - Saturday,22:29,A
6f54ed7a-aa67-4b3b-93b9-6da484808420,google,4 - Thursday,,B
6fac002f-17b6-4c68-89da-78725b39ed5e,email,7 - Sunday,21:29,A
70015b53-1f23-450d-8452-c2535bb6af26,email,7 - Sunday,12:48,B
70032228-57fb-4226-9119-5acfb394b8dd,google,6 - Saturday,,B
7007f645-7ab9-4e3b-b394-9836cba447c3,email,6 - Saturday,15:10,B
701343c5-317d-40a7-ba01-97764940f033,email,1 - Monday,,B
7016c500-c023-4bea-b351-abb1c4a76b77,twitter,7 - Sunday,,B
70422e25-6dca-4365-a1b4-0f84b5948ce6,google,1 - Monday,,B
706f54ca-9aaa-4e23-aabd-c5121cd1c019,google,4 - Thursday,,B
70974fe8-d311-47e2-a47d-eae23fc0848a,facebook,7 - Sunday,18:12,B
70c37cc3-53a4-4383-9821-c8c504c9ba12,twitter,5 - Friday,16:15,A
70fcd240-5f5a-4d3d-8975-c6fe906ae33e,google,6 - Saturday,12:6,B
71032707-46ae-4375-8c7e-ab9d5e80dd00,google,7 - Sunday,,B
713f0851-f5c1-4dba-b981-2f973f30310e,facebook,3 - Wednesday,,A
71740f56-c9af-4be0-b038-b447804d7961,facebook,5 - Friday,,A
71b354d2-a3ac-4ec4-9032-8999e19b1030,google,1 - Monday,,B
71bde9ed-2672-4722-a590-570401c92439,facebook,7 - Sunday,22:43,A
71c77245-02ee-46a6-a2db-85acc30b156b,facebook,6 - Saturday,,B
71cdf04d-01a7-41e2-ae37-87d7d4beee3f,facebook,7 - Sunday,23:50,B
721288f8-7e1d-494b-9741-532a35370698,google,3 - Wednesday,20:59,B
72215efd-b4b7-49fc-9183-574cf4ed7fa2,google,2 - Tuesday,,A
722dbc1c-fdf1-47f3-a399-190ae2439ab3,twitter,6 - Saturday,,B
72888acf-dab8-49af-b97d-727b9fcf8c64,email,6 - Saturday,,B
728de0c6-2fc1-4beb-a18c-f5351d8ec13d,facebook,2 - Tuesday,,A
7291a1fb-efcb-4c69-bb95-d38ca1539e1e,email,3 - Wednesday,,A
7291be84-2ce3-401b-ac7c-438f3148e8dc,email,6 - Saturday,13:43,A
730521bc-f3b4-434f-9d87-72719f2f8cdf,google,2 - Tuesday,3:16,A
731f9e8c-6164-4fbc-8922-6200a1875018,google,5 - Friday,10:45,A
735f4bc7-1e16-40bc-8b83-3530bae1e45a,google,5 - Friday,,A
737dd833-1bb8-431a-adad-ab531f79cac9,twitter,2 - Tuesday,,A
737ecf62-6a40-4523-9731-1db96db3d106,twitter,2 - Tuesday,6:52,A
740822e6-c689-4d14-84ae-49024a4e67e1,google,5 - Friday,10:46,A
741bcfab-45cd-4b34-8408-3debfc0feb36,google,6 - Saturday,23:30,B
7426a8d2-8bc5-427f-9957-3f0ffcde269f,twitter,2 - Tuesday,,B
7445b641-a244-4720-bc9b-19def0db84f8,facebook,5 - Friday,,A
747f0bea-9b2b-4e17-bcb1-883a9d08b2ea,google,6 - Saturday,,B
748701c4-418f-4433-bde4-c3045b348be5,google,5 - Friday,,B
749e9327-ea67-4718-9f7c-496876e9610f,google,2 - Tuesday,,A
74aea05b-eb70-4512-bd2f-5c716982356b,google,2 - Tuesday,,A
74bb9e80-c0df-4b1e-9c8d-11f38a6acbe2,google,3 - Wednesday,,B
74d62007-ae02-4ccf-8cf1-5c8d8a6d71ff,google,3 - Wednesday,,B
74e2e52f-b4cb-4050-8a90-f1fcd56019a0,google,4 - Thursday,15:53,B
74f45229-f936-4ddf-aa16-a0d6f4d1acd4,facebook,5 - Friday,,A
75113491-9550-4040-968d-aa3d2666bd93,email,2 - Tuesday,,A
7513e9fc-caa6-40a2-85f9-1d7a5cdd2858,google,3 - Wednesday,,A
7535d668-98b4-42e3-9517-16a937786d2e,facebook,4 - Thursday,,B
753704c3-d464-4012-b97e-863d22be439f,google,7 - Sunday,16:21,B
7540fb86-825f-42b2-b518-150c7d3bfb1e,facebook,2 - Tuesday,,B
758145fa-1bfe-4873-8334-6e41f0f906a9,google,2 - Tuesday,,A
7594e8f3-4c85-4a74-bdc2-8343318bc0df,email,2 - Tuesday,0:52,A
75a4940f-a44b-4875-a84e-0d95be28ec39,google,3 - Wednesday,,B
75a5dc04-c7ad-43c5-86c4-6822a8d92fdd,email,5 - Friday,,B
75a7b055-c833-4492-9b48-2e7464f672a3,google,1 - Monday,,A
75ab283d-ff64-4109-903c-f2a2c8ddd31f,facebook,4 - Thursday,,A
75c9367f-14a2-408e-babb-fbe75f5c39b9,email,5 - Friday,,A
75cca125-7b7c-46cf-9ad8-373c49500528,facebook,4 - Thursday,,A
765925c6-daf7-46c9-85c8-24e44ec1a101,facebook,2 - Tuesday,,B
766d1771-b396-417f-98b6-31dfebb32cd9,twitter,7 - Sunday,,B
76739fae-776d-46c1-a9ed-9dbe648819c1,email,5 - Friday,,B
769d9c0d-6e60-4b79-ada1-d6bd84bb3472,facebook,4 - Thursday,,B
77089329-ad35-4cde-b4bb-83898d52dfd5,twitter,3 - Wednesday,,B
7733a7fa-80ff-4a93-8d9d-bc8c29352408,facebook,5 - Friday,,B
775a46b7-7c38-40c4-8b23-d5021af50f4e,facebook,6 - Saturday,15:18,A
77700cf9-ca51-4b8a-a350-b8f5d60a5158,google,2 - Tuesday,8:36,B
77867681-5bef-47bc-80fd-438a2cfb769a,google,6 - Saturday,20:2,A
7798dead-659c-4610-9417-0a86b2b6fcbd,email,7 - Sunday,23:46,A
779aa42a-e175-493d-bd6c-5bcb22de1e9d,facebook,1 - Monday,,A
77a2da4a-ee02-4482-acc9-faa185787047,google,5 - Friday,,B
77cf3b5f-a028-4eee-bc92-3153e1fabc8d,facebook,3 - Wednesday,,A
77d85af8-4460-46c6-9b81-6a76e833eb8a,google,4 - Thursday,9:43,A
77fe442b-ade1-47ff-9048-063ccfe84498,google,1 - Monday,7:42,B
780c0f47-f382-41f2-9adc-7d2e11deb2c5,google,6 - Saturday,,A
7822a3ed-3166-441f-92ad-6f04531aed5c,facebook,7 - Sunday,,B
7832a988-be22-4b86-ac93-3e560ef060d9,google,4 - Thursday,15:19,A
784167a4-b247-46b8-a30b-23144b767b6c,twitter,4 - Thursday,,B
78c13da7-b9ab-42ca-b022-8505db8450ea,email,4 - Thursday,,A
78e5213a-e372-490f-949d-92ba3bb8a980,facebook,4 - Thursday,,B
78e562b1-53fd-42ff-aa4c-5dcdd8bf5e66,facebook,6 - Saturday,,A
79254e56-e8b0-4c09-93ad-edae89b471e8,google,6 - Saturday,,B
799554ab-a129-4824-afb4-ba2dda9dc895,twitter,1 - Monday,,B
79dc3efa-6317-4be5-9977-b874cacdf8f7,facebook,4 - Thursday,4:11,A
79eaaa53-87b3-4d94-8df5-1ab36c2aff68,email,2 - Tuesday,,B
79efab6c-0ce4-4aeb-af41-9201e62eb395,email,2 - Tuesday,,A
7a82f248-2e56-4863-b685-2bf6990a30c2,facebook,1 - Monday,14:19,A
7a83ada6-157c-4343-924c-8ccf292ee3a6,google,2 - Tuesday,9:18,A
7a91df34-7062-4234-8735-42eefff4cf04,google,3 - Wednesday,,B
7aa92da2-5f51-45fd-a17f-d832936cd197,facebook,2 - Tuesday,10:3,A
7ab8424e-5a03-4c05-9304-b44db6ca0d98,twitter,2 - Tuesday,2:22,B
7adf5b45-f846-4647-bf50-0dde8d854518,google,3 - Wednesday,,B
7b0e3348-2218-480c-a27b-3be0e192004e,facebook,3 - Wednesday,13:55,A
7b27f7c8-c578-4a90-8d39-983d16c10969,google,4 - Thursday,,B
7b6e5a4d-2038-4028-8559-fa51a3f53f3e,email,6 - Saturday,,B
7bc3f564-e0ce-4f77-a9bd-acb746dd6cfb,google,3 - Wednesday,,A
7bd617ab-26b7-4a46-b280-ae075b859be4,facebook,1 - Monday,,A
7c2cda70-fd1f-4f86-bc5e-b31285c9b470,google,6 - Saturday,,A
7c3135d5-876e-45cb-824b-379f8fda5e9d,facebook,7 - Sunday,,A
7c9ef180-2299-47d8-b87c-31043c4cadba,twitter,2 - Tuesday,2:29,A
7cae1564-7199-4106-8e6f-0bfa98a569b2,google,3 - Wednesday,20:41,A
7ce19bc0-1cfa-4d02-931a-d2170b3b2128,google,7 - Sunday,,B
7d1424eb-d29c-4b66-94c9-8dd2c17a774f,google,7 - Sunday,,A
7d309a7d-27f8-48c9-b521-7eb749629876,twitter,5 - Friday,23:58,B
7d37f846-aa13-4293-b578-fe7f1651c741,google,7 - Sunday,5:45,B
7d909099-e43d-4c74-9703-e5b5b7242ba6,twitter,3 - Wednesday,,B
7df41314-ce63-4220-9666-47f43cbcbdc7,facebook,7 - Sunday,,B
7e13438e-925a-420b-bf2b-585e7ffa337f,twitter,4 - Thursday,8:42,A
7e1fadd1-fe88-4b34-99f2-700b05534602,twitter,7 - Sunday,,A
7e24df50-c67e-4562-b5dc-50531e7de625,twitter,3 - Wednesday,,A
7e579619-dbe1-40db-9b2c-a94115c8586b,google,2 - Tuesday,,B
7e95b6f9-92f4-4f26-bda4-0bed1425ccf3,google,7 - Sunday,,A
7eb41632-1d38-4cfc-9faa-99b559026688,facebook,2 - Tuesday,6:45,A
7ec9ae71-5942-4413-8229-d93c100a3fed,google,1 - Monday,,A
7ee11aa8-6f88-4fe9-8545-0f4a049533b4,email,3 - Wednesday,,A
7f046c3d-4118-4fe9-a45f-0b78871ab48c,google,7 - Sunday,,B
7f1c6ecc-deeb-49c4-870c-c114de2f6d5a,facebook,2 - Tuesday,18:26,B
7fac586c-9e7c-49f9-a106-a2a2aaf10970,google,2 - Tuesday,,B
7fdff7d7-8031-4301-abc6-ecfc7cf80c5d,twitter,4 - Thursday,,B
80770dc5-eddd-4b4f-b414-9efc209f20c6,facebook,1 - Monday,,B
80baa038-6953-48f8-a4ec-f4afd1632b97,email,6 - Saturday,2:38,A
80bea41a-62a7-40f8-b36a-eafca119d486,email,4 - Thursday,,B
8109b644-ef27-4eb3-8766-a17eef38375a,facebook,5 - Friday,,A
8111b72a-999b-4ff8-803e-faf7dc26592f,google,3 - Wednesday,,B
8113e083-46bb-4858-86c4-09df9d3ec995,google,2 - Tuesday,,B
81395e91-ec6b-489a-b608-050479c899f9,google,3 - Wednesday,,A
815001de-00ee-44bd-9c80-f96a4545c6b2,google,5 - Friday,12:37,A
8174f936-555f-4d09-8a3b-9ae8f9560f68,google,3 - Wednesday,,B
818274c1-1bc2-447b-aa8e-1005a755d57d,facebook,7 - Sunday,17:39,B
81bdf41a-aef9-481c-b50b-ea17bf359bb4,email,1 - Monday,,A
81d65351-5228-47f0-aaf9-7abfc834a530,google,1 - Monday,15:20,B
81e6acf7-4dbf-4cad-847b-d2153797471f,facebook,3 - Wednesday,7:32,A
81f544e6-7d61-4196-b0c3-abf4e4cb0eb1,facebook,5 - Friday,,A
8224d026-7a62-4f3b-8855-cf44589b127f,google,2 - Tuesday,,B
82759c5f-0fad-45af-880d-6ac74e28d1d1,facebook,4 - Thursday,23:46,A
82ae08bf-f735-4c2c-906a-a2cab99627a3,twitter,4 - Thursday,1:26,A
82ba6be0-0666-4812-ae9e-a4863fc66237,facebook,7 - Sunday,,B
83727782-da7e-4dac-9c22-644175fa9534,google,2 - Tuesday,1:7,A
83ad4ac5-a24c-4817-952c-e89ba4b3fc59,facebook,1 - Monday,,A
83b9616e-df93-4d5b-9e5e-afa49acd4b98,facebook,7 - Sunday,,A
840e81d9-6f5b-4cc9-80da-7a9815784ae2,twitter,6 - Saturday,16:56,B
842416f5-fadf-4cc6-8a06-59a4292474a1,twitter,6 - Saturday,,A
84244dfd-6821-4aa8-889f-4f67f6d372d7,facebook,1 - Monday,,B
8429f9ad-e352-4085-8209-cf70f23d047d,facebook,7 - Sunday,,B
843ff5d0-dbf7-4e72-826f-213fedaf9911,twitter,2 - Tuesday,,B
846cc109-b3ac-4823-80a8-6a2f7f5d9568,google,7 - Sunday,,B
84b1afd0-c80f-496d-a1c5-f264553e905a,google,2 - Tuesday,0:58,A
84f1ab53-f2cf-4940-b385-c9d3be18550a,twitter,4 - Thursday,0:52,B
8527df0c-f1db-4861-aa83-35a15ff86e75,google,6 - Saturday,,B
85341a90-bd89-4542-8604-30de49f1ff78,facebook,1 - Monday,20:27,A
858d8ae3-a705-4055-88ee-ae2877395c62,google,4 - Thursday,,B
86063d6c-5c7d-4b2f-a588-6a56d93edf35,facebook,6 - Saturday,,A
863be8f9-b573-4f14-a454-9d013f69abe4,google,7 - Sunday,,B
8656f5cb-6de4-425f-8cc6-8891d6e6896a,email,2 - Tuesday,,B
8675562e-6364-4380-a577-adb6038cfe10,twitter,7 - Sunday,,B
86dc76dc-d7d4-4c12-b4ea-29eb0a1e1609,facebook,1 - Monday,9:45,B
870ffa07-afa9-41b5-b372-ca64edabc7a4,google,2 - Tuesday,,A
8736a732-254d-48c3-b923-ab82b4a7ec1d,google,1 - Monday,10:13,B
873ac1a6-4de9-436d-be73-1475900a17d7,google,5 - Friday,,B
873b1cc6-df38-4db4-844f-5055d4e219b4,google,3 - Wednesday,,B
87657053-7509-4ca0-b786-c0ad3ad0bb6a,email,1 - Monday,15:21,A
87aec49a-bf98-432f-bcbf-786f2b9e76f4,facebook,2 - Tuesday,,A
87df3e06-ac09-45ee-ac9a-50d29a59d4e5,email,7 - Sunday,,B
8808e386-c067-48de-8083-04701feb9416,google,2 - Tuesday,,B
886c3421-a1df-4b13-9cb4-65f053f41821,google,6 - Saturday,0:54,B
88b41811-8ac5-4d76-813d-acd09a5041d6,google,7 - Sunday,,A
88b41d61-f606-4d1e-ad91-7f0a685db49b,twitter,6 - Saturday,,B
88e42030-c2f5-49a4-92ed-90c083c62c0d,facebook,7 - Sunday,,A
88f518ee-3cf1-408a-92a6-d3010e459cb3,google,2 - Tuesday,11:22,B
88ff4f5f-eba0-42ba-a9b7-e9b3c6d50b12,google,3 - Wednesday,18:54,A
89000937-9469-4211-aadb-a2a21f420c3d,google,3 - Wednesday,,B
8904cff8-0812-4e2a-a506-4da7b98c8209,email,3 - Wednesday,0:40,B
890d7f15-bd10-4bc9-9073-2f077796b987,google,6 - Saturday,0:44,A
8949fbd3-39a5-4574-b8f5-6a69dbcc5d9d,email,3 - Wednesday,,A
89607378-0321-4e2f-9262-e07c3d7c319c,google,4 - Thursday,9:30,A
8962bf2d-13ca-4d3b-b2b2-1e5be69c0fe8,facebook,1 - Monday,,A
89805ab3-930e-4ed5-9276-9fb312fd9782,facebook,3 - Wednesday,11:3,A
89e57d95-2827-4b3c-8c6f-7fd4cee1d232,google,1 - Monday,17:50,A
89f83e07-d10f-4fc2-b572-a0979415c018,google,6 - Saturday,,B
8a4400e9-c4ac-46d3-9488-ea9dd6a57404,google,5 - Friday,,A
8a4a53f1-3a94-43db-bf89-c330af7bef7e,facebook,1 - Monday,5:11,A
8a514999-8b27-4596-bb3c-e9252a28e2d8,facebook,1 - Monday,12:17,B
8a5c75d9-29c7-4ba4-bff1-bd01316d3f4e,google,4 - Thursday,,A
8a843419-e67f-49d1-89ba-e7abcbb3f099,google,3 - Wednesday,0:1,B
8ab209cd-d5c0-459c-b0ad-e18f54e3ae8a,facebook,2 - Tuesday,,A
8ad298e9-cb94-4d5f-9cbc-f830fa294c98,google,4 - Thursday,14:28,A
8b176330-941c-4c88-b6cb-9c8c7603e10d,email,2 - Tuesday,,A
8b18799f-947a-4616-9a2d-f4b7de8989bd,google,6 - Saturday,,B
8b9619b5-5673-48db-99b7-056f048e0b93,google,5 - Friday,,A
8baaf0ac-da48-4414-8928-7e30d25c2c70,google,3 - Wednesday,19:6,A
8bb81d63-bf44-475d-a89f-218210e5c621,twitter,1 - Monday,,A
8c064e12-2273-4fa7-8e4d-ae9eb3278a95,facebook,2 - Tuesday,15:4,A
8c466e3c-bb1f-4168-9a80-bd805fb45f43,google,3 - Wednesday,,B
8c6ccd0c-2a8c-4f43-8c62-f922eca8e548,facebook,7 - Sunday,4:58,B
8ca2214d-496f-439e-a01b-76ae53da6889,google,5 - Friday,,B
8d3f7b63-d6b4-4d7c-8c65-26ff5ea8d148,facebook,5 - Friday,,A
8d40ea21-c4a4-4361-9b6c-4d4236b3e791,google,3 - Wednesday,,A
8d56170c-eb5e-4103-8e2a-ddaaab740fc9,facebook,4 - Thursday,,B
8d5c8c45-43bd-49c5-86b2-f2823c6b9285,facebook,3 - Wednesday,,B
8d9e87f3-b179-4281-a82b-68a3d8086713,google,7 - Sunday,,B
8da6cacc-8b91-424d-a720-07148ae91f55,email,4 - Thursday,,B
8dca5ddd-596a-41f7-be03-53a3c100af09,email,1 - Monday,,B
8e0982a1-5635-49be-accd-57d625358b77,twitter,6 - Saturday,,B
8e1e3e1b-1ed3-47e5-87ef-c816a1255e74,email,1 - Monday,,B
8e3dd57f-a48b-4554-95ab-7c2caf58866c,google,5 - Friday,,A
8e7b7807-0bae-473e-b9b2-437236005b00,google,6 - Saturday,,B
8eb0f144-e03e-49ed-bd79-1b8a4de1b848,google,7 - Sunday,4:7,A
8eb699eb-0736-4bc7-b01d-66a7a865d265,google,2 - Tuesday,,A
8f2396cf-bf4a-4638-831b-d95473d4e337,google,3 - Wednesday,,B
8f271666-b1c1-496f-9a66-4ed730e2ccf5,google,3 - Wednesday,1:22,B
8f28f50b-327b-45b9-ae81-662543490a9c,google,7 - Sunday,3:3,A
8f5bd407-1256-4510-ac9f-ca56742bd681,facebook,6 - Saturday,8:25,B
8f8107e0-7909-4fd5-b896-c000579e82da,google,7 - Sunday,22:46,A
8fbd7363-ee41-4344-98ca-258a6eb2322e,google,6 - Saturday,14:47,A
8fc400eb-d9d3-492a-ac5a-697072e20a3e,facebook,4 - Thursday,,B
8feb3fbe-490f-4e04-99c4-ad326523a47c,google,3 - Wednesday,,A
8ff3577e-6d21-4de3-88ac-8482af71dd1d,google,5 - Friday,4:48,B
900e4dcc-4ad0-494d-9ddb-4c68885d3c3a,email,7 - Sunday,,B
90a31409-3318-423d-a81b-7118bbdd771e,google,6 - Saturday,,A
90c3f168-897d-419b-bcc6-afae952efb39,google,1 - Monday,20:6,A
90c68279-f3f5-4083-8dad-6f70a0a12dc0,facebook,5 - Friday,,B
90dc2d35-914a-4f08-b4dc-852be3860462,twitter,4 - Thursday,1:35,A
90ef7af7-b673-4c1b-ac48-75b18700c8bc,email,1 - Monday,,B
911d3ab7-8292-4ea5-92b9-adac091bbb72,google,2 - Tuesday,,A
9122fc39-30e4-42a3-866f-8988aa7c6aaa,google,2 - Tuesday,,A
9127e038-8a34-4527-b91d-83f5cc589d9b,google,4 - Thursday,,B
91315253-0a90-40b6-bfe5-9e4dbeacc43c,facebook,5 - Friday,,A
913de3fd-b2da-467a-abed-07114435f5e8,facebook,4 - Thursday,,B
914d6ae0-aa5e-4d92-adf4-39594c2c597d,email,2 - Tuesday,23:16,A
916ac48f-1323-403b-bef6-849b73568540,google,5 - Friday,13:20,A
917a51d0-35c0-4af4-9447-ab66f62f2204,email,7 - Sunday,,B
9181cf6f-2b75-4fd5-a4ab-6cfc70932537,google,3 - Wednesday,,B
91b0eb3f-a51e-474e-8f87-4acdbea35ece,google,1 - Monday,0:34,A
91cc14e1-9182-4c1a-a393-2ccc3712af11,email,7 - Sunday,,A
9233107d-ad47-45c4-a0ad-1016d5afebb6,email,1 - Monday,9:6,A
925ecf49-9ee1-4e32-93df-c740b0f3ae0f,twitter,5 - Friday,6:58,A
928be30c-dafb-46ff-9a4b-da3c08a2dbf2,email,6 - Saturday,,A
92b1b3b0-a084-4622-951f-f7883718300a,facebook,5 - Friday,,B
92b564b9-86e5-4a29-9962-39a546fe4ce9,facebook,6 - Saturday,,A
92df691f-0926-4999-8571-916a73c16cfc,google,6 - Saturday,,B
92f5a870-b033-4784-a757-073b1e1bf2f0,facebook,1 - Monday,4:35,B
9330b59e-1a6d-42a6-a503-4696e9449d83,google,5 - Friday,8:9,B
9370ed43-c967-4e86-8682-8b4a010d952e,google,4 - Thursday,4:41,A
9388bd81-f6ee-4193-908b-cb6b1df895e5,google,1 - Monday,,B
93e3af2b-b2b4-4e4e-8693-844b70951e0a,google,3 - Wednesday,,A
94188770-5104-4ea2-a2e2-2cd0acc7db15,google,3 - Wednesday,6:1,B
942a6a82-16cb-4a3a-9556-2318cd732c6c,email,4 - Thursday,,B
94785cc5-f193-44d8-a20b-090030d57b54,google,7 - Sunday,,A
94b11724-9baf-462c-8bc2-42603fecc28f,twitter,4 - Thursday,10:3,B
94c779a8-1fb6-484a-9ca4-7d137a059323,twitter,5 - Friday,,B
94ea7bd7-7ed0-4350-a3ac-9158ff9277d0,facebook,4 - Thursday,,B
9537d0b0-b0ed-4b3f-a1ee-042248d0094e,google,6 - Saturday,,A
95554cf4-f196-4385-b569-65a4590270bd,google,4 - Thursday,,B
95691f89-4efc-4db7-914c-1882fd8ec8b4,facebook,2 - Tuesday,,B
95885951-e40c-444e-9681-4975207780a5,google,2 - Tuesday,,B
962343c9-0a4a-45b5-a7e3-1bbe6f50e718,facebook,5 - Friday,4:39,A
9638c9f5-0ef7-4e5c-a103-31371868f809,google,5 - Friday,9:49,A
9658e9c7-7b57-4336-bcfa-a7930fe564a9,google,4 - Thursday,,A
965fc283-14d8-4967-b103-5ac0dc9c6ffc,google,7 - Sunday,6:43,A
966cdf01-1e94-4133-a5e7-f8c8aaed74ff,facebook,5 - Friday,,A
9690639d-34e3-4a23-8463-53eef1200869,google,6 - Saturday,,A
96b51c32-dbb9-42ce-937f-adab11cad907,google,5 - Friday,,A
96d975a1-1e01-48dd-bde6-c56a6d6da227,facebook,2 - Tuesday,15:25,B
96e81b46-6987-42cc-b883-f9d8cdb224b2,facebook,2 - Tuesday,6:49,B
971aca59-a47d-4ebc-a93b-8d2196f271a0,google,3 - Wednesday,,B
9734e25d-468c-4d29-a4a8-3bf6566d23b6,facebook,5 - Friday,,A
974d2519-57c5-482a-9de5-08cde39564e0,facebook,2 - Tuesday,,B
9752c427-aea8-4522-8441-450497919f4c,twitter,7 - Sunday,,A
976f69cc-fb29-44e0-b60b-c9b0ed6254c5,twitter,1 - Monday,,B
978329ab-5889-4138-85b4-5552ee837244,email,3 - Wednesday,4:35,A
9789c253-c82a-40c1-a829-5b741c5552c7,facebook,6 - Saturday,,A
97cee308-38d3-47cd-a127-f9541df54f9d,google,6 - Saturday,,A
981691de-f80d-45bb-a02c-4208c99b7432,facebook,4 - Thursday,,B
983aad12-eca3-4af0-baf4-a144ba11251c,email,3 - Wednesday,,B
984df7a9-812f-4500-8690-5886a0c413ff,facebook,4 - Thursday,2:12,B
9858bc29-8a1a-4e9c-849f-fb457c7e92a8,facebook,2 - Tuesday,,A
985e6b65-93cb-4a75-adad-b1fbb4ab1a02,email,7 - Sunday,,B
986cd153-8a45-45d2-ae1e-d8090b8a2e3e,google,2 - Tuesday,11:39,A
986fede1-f33c-4fd9-bf38-4170a9fd1d8d,google,1 - Monday,3:21,A
987b6d62-76da-4589-a529-db55631a2bd8,facebook,1 - Monday,23:17,B
988cc150-1bce-4dd0-8861-c7cd446cd36e,twitter,5 - Friday,,B
9899b011-e1d8-468b-9fb5-52b047751804,google,2 - Tuesday,,A
98c7d13f-9621-4fef-bb4a-f7d38e96d6d0,email,3 - Wednesday,10:43,B
98c87c08-1705-4347-8873-57743ccfaf76,google,7 - Sunday,10:40,A
98f23e9f-6f4b-4bd7-a9fc-f9c2818e365c,email,7 - Sunday,,A
99276550-87f4-4348-90e2-1a3671f7f29e,facebook,7 - Sunday,,B
9950f062-dc5d-4248-adab-cc803f7a3aae,google,4 - Thursday,,B
996f5bd5-6463-4e25-b3fb-1104fcc36d5f,twitter,2 - Tuesday,,A
9994ba9b-0a5e-4bc3-91df-39f51c8ae51e,google,6 - Saturday,,B
99fdd560-094f-453f-9a7c-cd3c8f4f5fc1,google,5 - Friday,22:53,A
9a1be8eb-ca56-4257-8289-43eb26b40c13,email,2 - Tuesday,15:36,A
9a457876-8124-48ba-98cd-e8fddb5391ab,google,3 - Wednesday,7:55,B
9a980f76-c6c8-443e-bb23-825b8e81d8e8,twitter,7 - Sunday,,A
9a9f5262-1224-479d-bec1-e12348e5f30e,google,5 - Friday,,B
9adbc817-3bfc-4d3a-826e-0e99f3a791f9,facebook,1 - Monday,,B
